"Species","Species_Code","Model_Rank","Model_Type","Covariates","Parameter","Mean","SD","MCSE","ESS","Rhat","Rhat_UpperCI","Median","q2.5","q97.5","CI_95"
"Wild boar","PIG",2,"Spatial","slope + BB","gs_k[4]",0.0292684350583044,0.00478967865364467,0.000137213459403505,1218.5,1.002,1.0021,0.0277964332422746,0.0244151983577422,0.0419818637119834,"[0.0244, 0.0420]"
"Wild boar","PIG",2,"Spatial","slope + BB","gs_k[5]",0.00776815441636015,0.00207844123829236,6.0251082236352e-05,1190,1.0022,1.0023,0.00710365931367434,0.00584907633220846,0.0133443816745293,"[0.0058, 0.0133]"
"Wild boar","PIG",2,"Spatial","slope + BB","muc",1.07947206423175,0.0713658651488755,0.00203205529209727,1233.4,1.0018,1.002,1.0585684304515,1.00282939000698,1.2653555154559,"[1.0028, 1.2654]"
"Wild boar","PIG",2,"Spatial","slope + BB","p",0.063497569841297,0.0462150552080626,0.00107752506512606,1839.6,1.0001,1.0002,0.0542529735228003,0.00273647280236863,0.174486091994694,"[0.0027, 0.1745]"
"Wild boar","PIG",2,"Spatial","slope + BB","pi[1, 1]",0.10142608499802,0.00447798582767626,0.000125026325941699,1282.8,1.0017,1.0018,0.102334615508556,0.0901863927299569,0.107792657091736,"[0.0902, 0.1078]"
"Wild boar","PIG",2,"Spatial","slope + BB","pi[2, 1]",0.0551723896346664,0.00143849452726887,3.88808694607362e-05,1368.8,1.0008,1.001,0.0550349797564809,0.0526284174179114,0.0582898403701102,"[0.0526, 0.0583]"
"Wild boar","PIG",2,"Spatial","slope + BB","pi[3, 1]",0.0200545605347684,0.00178019142245462,4.9242794205832e-05,1306.9,1.0018,1.002,0.0195831603717279,0.0179025004233557,0.0246851000539873,"[0.0179, 0.0247]"
"Wild boar","PIG",2,"Spatial","slope + BB","pi[4, 1]",0.00548371102330183,0.0008872965518375,2.49800077499777e-05,1261.7,1.002,1.0022,0.00521871389128652,0.00453636752311248,0.00784699075280013,"[0.0045, 0.0078]"
"Wild boar","PIG",2,"Spatial","slope + BB","pi[5, 1]",0.00146598272768711,0.000386639067136751,1.10538450728122e-05,1223.4,1.0022,1.0024,0.00134316697304148,0.00109701821482142,0.00251322666212561,"[0.0011, 0.0025]"
"Wild boar","PIG",2,"Spatial","slope + BB","pi[1, 2]",0.0591347151047524,0.00739539497354262,0.000197214444340938,1406.2,1.0003,1.0004,0.0590836890738686,0.0445503012534903,0.0736083513221682,"[0.0446, 0.0736]"
"Wild boar","PIG",2,"Spatial","slope + BB","pi[2, 2]",0.0341834057656456,0.00372586965676437,9.26946841553251e-05,1615.6,1,1.0001,0.0341098521217621,0.0269480005857494,0.0415757031248948,"[0.0269, 0.0416]"
"Wild boar","PIG",2,"Spatial","slope + BB","pi[3, 2]",0.0130919666485235,0.00180490607956663,4.40950970784981e-05,1675.4,1.0007,1.0009,0.0129568449474211,0.00992055876315385,0.0170345234444656,"[0.0099, 0.0170]"
"Wild boar","PIG",2,"Spatial","slope + BB","pi[4, 2]",0.00374229864526343,0.000718907923006047,1.80317820368862e-05,1589.5,1.0014,1.0016,0.00362877141971319,0.0026371535094633,0.00549625014645305,"[0.0026, 0.0055]"
