"Species","Species_Code","Model_Rank","Model_Type","Covariates","Parameter","Mean","SD","MCSE","ESS","Rhat","Rhat_UpperCI","Median","q2.5","q97.5","CI_95"
"Muntjac","MJK",5,"NoSpatial","slope + DE","pi[1, 1]",0.125818686186852,0.000732139445458742,1.99691090867079e-05,1344.2,1.0016,1.0018,0.125864733793426,0.124240637600476,0.127098049077686,"[0.1242, 0.1271]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","pi[2, 1]",0.0636713867186058,0.000543278699858868,1.6835055272298e-05,1041.4,1.0008,1.0009,0.0635894638896758,0.0628344609517855,0.0649883554308983,"[0.0628, 0.0650]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","pi[1, 2]",0.0910164629363638,0.00292144326130949,7.28771772685662e-05,1607,1.0027,1.0028,0.0909707056776306,0.0853035754993141,0.0967694458680724,"[0.0853, 0.0968]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","pi[2, 2]",0.0463549898637543,0.0015381162052682,3.98694312010506e-05,1488.3,1.0026,1.0027,0.0463218622448355,0.0434033579000899,0.049494283572283,"[0.0434, 0.0495]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","pi[1, 3]",0.0477306214244465,0.00413384831577495,0.000102928877032028,1613,1.0027,1.0028,0.047558291179838,0.0399911799912027,0.0561693301872054,"[0.0400, 0.0562]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","pi[2, 3]",0.0246238242897155,0.00216766041678572,5.51738195653668e-05,1543.5,1.0026,1.0028,0.0245349533141448,0.0206448638757646,0.0292287683049525,"[0.0206, 0.0292]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","pi[1, 4]",0.018223455861154,0.00307957096370386,7.6548705794978e-05,1618.5,1.0026,1.0028,0.0179765315609486,0.0128318113651396,0.0248630020678307,"[0.0128, 0.0249]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","pi[2, 4]",0.00958582453737364,0.00164292419430367,4.17348270334047e-05,1549.7,1.0026,1.0028,0.00946225957799557,0.00675446591262824,0.013243742782488,"[0.0068, 0.0132]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","pi[1, 5]",0.00509796721938141,0.00143195875084594,3.54528475140731e-05,1631.4,1.0025,1.0026,0.00491309389033877,0.00282179020953383,0.00839518084057527,"[0.0028, 0.0084]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","pi[2, 5]",0.00275280124882446,0.000784063653684712,1.98495908291029e-05,1560.3,1.0025,1.0026,0.00265255829239361,0.00151942418869361,0.00461221185669624,"[0.0015, 0.0046]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","sigma[1]",34.730359187731,1.52097080055096,0.0378516379781366,1614.6,1.0026,1.0028,34.6470414905764,31.9925455614981,37.935420681192,"[31.9925, 37.9354]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","sigma[2]",35.0933166576791,1.58732818153189,0.0403000461548151,1551.4,1.0026,1.0028,35.0053252566274,32.2487552872478,38.5248908850961,"[32.2488, 38.5249]"
"Muntjac","MJK",5,"NoSpatial","slope + DE","sigma0",3.54666117777606,0.0436040026300217,0.00108584778375557,1612.6,1.0027,1.0029,3.54521233927722,3.4655029244592,3.63588525825516,"[3.4655, 3.6359]"
