"Species","Species_Code","Model_Rank","Model_Type","Covariates","Parameter","Mean","SD","MCSE","ESS","Rhat","Rhat_UpperCI","Median","q2.5","q97.5","CI_95"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[4, 5]",0.00403972045383638,0.00227025188497999,5.95930914205333e-05,1451.3,1,1.0001,0.00358082299736657,0.00106358059338289,0.00964993667965791,"[0.0011, 0.0096]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[5, 5]",0.00241819317900658,0.00153359444236197,3.60900355128776e-05,1805.7,1,1.0001,0.00207397545535768,0.000533165744893248,0.00630983623856564,"[0.0005, 0.0063]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","sigma[1]",45.9040290619774,7.67647324266193,0.215129930257445,1273.3,1,1.0001,44.7708751576669,35.1414376007269,64.1114852216308,"[35.1414, 64.1115]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","sigma[2]",48.1750866822506,8.48566725039408,0.2402213660776,1247.8,1,1.0001,46.791279520522,36.5952862968015,68.7416930128082,"[36.5953, 68.7417]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","sigma[3]",50.6626835957215,10.0626543622917,0.287421967004548,1225.7,1,1.0001,48.7289328817877,37.4266126178013,75.2906012752945,"[37.4266, 75.2906]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","sigma[4]",53.3980258528807,12.5173759184109,0.359064128102698,1215.3,1,1.0001,50.7439810963519,38.000117896375,83.9754146167972,"[38.0001, 83.9754]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","sigma[5]",57.5445865921403,17.3686528785417,0.485624717064703,1279.2,1,1.0001,53.4218145615904,38.8237263433332,99.9661152234922,"[38.8237, 99.9661]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","sigma0",3.81416228421601,0.153835633012244,0.00427753829571883,1293.4,1,1.0001,3.80155781992125,3.55938099232217,4.16062349983239,"[3.5594, 4.1606]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","sigma_spatial",1.41498475979015,0.0737845829276443,0.00913264600778981,65.3,1.0078,1.0079,1.43551634384465,1.23051019467592,1.49730790659136,"[1.2305, 1.4973]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","b_spatial[3013_nodes_summary]",-3.20726649962274e-19,0.869161926308045,0.0396165524264196,513.6,1.0521,1.4967,-0.0450379173839588,-1.98384220043759,2.16135223799065,"[-1.9838, 2.1614]"
