"Species","Species_Code","Model_Rank","Model_Type","Covariates","Parameter","Mean","SD","MCSE","ESS","Rhat","Rhat_UpperCI","Median","q2.5","q97.5","CI_95"
"Gaur","GAR",1,"Spatial","ndvi_cv + elev + DE","gs_k[5]",0.00616081759585126,0.00149412672318549,5.05054580528673e-05,875.2,1,1.0001,0.00567546000470124,0.00488476907433465,0.0104267001595278,"[0.0049, 0.0104]"
"Gaur","GAR",1,"Spatial","ndvi_cv + elev + DE","muc",1.06783327994519,0.0679970028449591,0.00221399438009019,943.2,1,1.0001,1.04693135845293,1.00182614487057,1.25701532927114,"[1.0018, 1.2570]"
"Gaur","GAR",1,"Spatial","ndvi_cv + elev + DE","p",0.056018256431036,0.0506405804118907,0.00152641270317426,1100.7,1,1.0001,0.0416795589083709,0.00132578351283691,0.186416645734082,"[0.0013, 0.1864]"
"Gaur","GAR",1,"Spatial","ndvi_cv + elev + DE","pi[1, 1]",0.0978428639376259,0.00491181690544197,0.000139304705473936,1243.2,1.0001,1.0002,0.0983837071753901,0.0866382630064635,0.105726635669283,"[0.0866, 0.1057]"
"Gaur","GAR",1,"Spatial","ndvi_cv + elev + DE","pi[2, 1]",0.0528059769964947,0.00198930453816001,5.30165916489096e-05,1407.9,1.0001,1.0003,0.052785942612646,0.0489599241551279,0.0567733657411999,"[0.0490, 0.0568]"
"Gaur","GAR",1,"Spatial","ndvi_cv + elev + DE","pi[3, 1]",0.0190322413565185,0.00175080998549997,5.30676070917647e-05,1088.5,1,1.0001,0.0186147708437882,0.0167466206521015,0.0237321254659817,"[0.0167, 0.0237]"
"Gaur","GAR",1,"Spatial","ndvi_cv + elev + DE","pi[4, 1]",0.00515740205666958,0.000838463996224329,2.70846643208639e-05,958.3,1,1.0001,0.0049067351703525,0.00425160020203215,0.00751906578216112,"[0.0043, 0.0075]"
"Gaur","GAR",1,"Spatial","ndvi_cv + elev + DE","pi[5, 1]",0.00112166062863928,0.000273475395190228,9.07493656105405e-06,908.1,1,1.0001,0.00103397270482764,0.00086178083977697,0.00191234096293702,"[0.0009, 0.0019]"
"Gaur","GAR",1,"Spatial","ndvi_cv + elev + DE","pi[1, 2]",0.0447310369134726,0.00985448373227879,0.000250238088800837,1550.8,1.0004,1.0005,0.044187489714218,0.0270107314411879,0.0646279831320775,"[0.0270, 0.0646]"
"Gaur","GAR",1,"Spatial","ndvi_cv + elev + DE","pi[2, 2]",0.0260385448272191,0.00543681110795695,0.000139691886598026,1514.8,1.0003,1.0005,0.0258682822405344,0.0160120097405146,0.0371488011688041,"[0.0160, 0.0371]"
