grid_id,dist_ranger,dist_salt,dist_vill,dist_str,ndvi_cv,slope
1735,5000.0000,0.0000,8944.2700,2236.0700,0.0883,36.7688
1736,5830.9500,1000.0000,8062.2600,2828.4300,0.0876,31.0102
1737,5000.0000,2000.0000,7211.1000,3605.5500,0.0768,38.0784
1738,4242.6400,2000.0000,6403.1200,4242.6400,0.0953,48.1344
1739,5099.0200,2236.0700,24515.3000,5000.0000,0.0326,49.8910
1740,4123.1100,2000.0000,23537.2000,4000.0000,0.0377,26.3422
1741,3162.2800,2000.0000,22561.0000,3000.0000,0.0477,38.3533
1742,2236.0700,1000.0000,21587.0000,2000.0000,0.0408,17.5982
1743,1414.2100,0.0000,20615.5000,1000.0000,0.0809,15.6713
1744,1000.0000,1000.0000,19646.9000,0.0000,0.0657,7.4555
1745,1414.2100,2000.0000,18681.5000,0.0000,0.0762,20.2029
1746,2236.0700,1414.2100,17720.0000,1000.0000,0.0935,8.7206
1747,3162.2800,1000.0000,16763.1000,2000.0000,0.1287,19.5563
1748,4123.1100,1000.0000,15811.4000,1414.2100,0.0904,27.1162
1749,4472.1400,0.0000,14866.1000,1000.0000,0.0624,23.7427
1750,4123.1100,1000.0000,13928.4000,0.0000,0.0964,54.2276
1751,4000.0000,0.0000,13000.0000,1000.0000,0.1006,83.1833
1752,4123.1100,1000.0000,12083.0000,2000.0000,0.1294,51.5961
1753,4472.1400,0.0000,11180.3000,3000.0000,0.0981,40.9123
1754,5000.0000,1000.0000,10295.6000,3000.0000,0.1121,40.4549
1755,5656.8500,1000.0000,9433.9800,3162.2800,0.0991,28.9998
1756,5000.0000,3162.2800,24738.6000,4472.1400,0.0360,52.4161
1757,4000.0000,3000.0000,23769.7000,4000.0000,0.0255,30.4695
1758,3000.0000,2236.0700,22803.5000,3000.0000,0.0476,35.7475
1759,2000.0000,1414.2100,21840.3000,2000.0000,0.0583,20.7641
1760,1000.0000,1000.0000,20880.6000,1000.0000,0.0929,25.6872
1761,0.0000,1414.2100,19924.9000,0.0000,0.0642,12.3474
1762,1000.0000,2000.0000,18973.7000,0.0000,0.0616,9.0694
1763,2000.0000,1000.0000,18027.8000,1000.0000,0.0742,26.1837
1764,3000.0000,0.0000,17088.0000,2000.0000,0.0801,32.4906
1765,4000.0000,1000.0000,16155.5000,1000.0000,0.0641,33.1229
1766,5000.0000,1000.0000,15231.5000,0.0000,0.0716,59.4403
1767,5099.0200,1414.2100,14317.8000,0.0000,0.0751,42.2980
1768,5000.0000,1000.0000,13416.4000,1000.0000,0.1014,48.7393
1769,5099.0200,0.0000,12530.0000,2000.0000,0.0957,51.9976
1770,5385.1700,1000.0000,11661.9000,3000.0000,0.1020,41.7844
1771,5099.0200,4123.1100,25000.0000,3605.5500,0.0266,23.9848
1772,4123.1100,3605.5500,24041.6000,3162.2800,0.0293,32.1550
1773,3162.2800,2828.4300,23086.8000,3000.0000,0.0451,37.3024
1774,2236.0700,2236.0700,22135.9000,2000.0000,0.0628,34.2653
1775,1414.2100,2000.0000,21189.6000,1000.0000,0.0922,39.4897
1776,1000.0000,2000.0000,20248.5000,0.0000,0.1044,23.0540
1777,1414.2100,2236.0700,19313.2000,0.0000,0.0804,22.0683
1778,2236.0700,1414.2100,18384.8000,1000.0000,0.0986,24.2472
1779,3162.2800,1000.0000,17464.2000,2000.0000,0.0718,24.9991
1780,4123.1100,1414.2100,16552.9000,1000.0000,0.0684,31.6185
1781,5099.0200,2000.0000,15652.5000,0.0000,0.0974,54.1091
1782,6082.7600,2236.0700,14764.8000,1000.0000,0.0986,54.7026
1783,4472.1400,4123.1100,24351.6000,2236.0700,0.0290,32.1552
1784,3605.5500,3162.2800,23409.4000,2000.0000,0.0505,51.7793
1785,2828.4300,2236.0700,22472.2000,2000.0000,0.0950,41.0383
1786,2236.0700,1414.2100,21540.7000,1000.0000,0.1069,47.8863
1787,2000.0000,1000.0000,20615.5000,0.0000,0.0945,46.0631
1788,2236.0700,1414.2100,19697.7000,1000.0000,0.1069,33.5654
1789,2828.4300,2236.0700,18788.3000,1000.0000,0.0911,38.8006
1790,3605.5500,2000.0000,17888.5000,1414.2100,0.0791,23.7562
1791,4472.1400,2236.0700,17000.0000,1000.0000,0.0545,64.5322
1792,3605.5500,2000.0000,22847.3000,1000.0000,0.0697,39.5076
1793,3162.2800,1000.0000,21931.7000,1000.0000,0.0859,48.7468
1794,3000.0000,0.0000,21023.8000,0.0000,0.0806,57.6867
1795,3162.2800,1000.0000,20124.6000,0.0000,0.0945,63.7766
