grid_id,dist_ranger,dist_salt,dist_vill,dist_str,ndvi_cv,slope
959,10000,7000,27730.8,9000,0.1184,33.825
960,9000,7000,26832.8,8000,0.0718,19.7531
961,8000,6000,25942.2,7000,0.0988,40.6112
962,7000,5000,25059.9,6000,0.1309,47.8358
963,6000,4000,24186.8,5000,0.1241,54.8377
964,5000,3000,23323.8,4000,0.1283,30.3706
965,4000,2000,22472.2,3000,0.0829,21.3943
966,3000,1000,21633.3,2000,0.1501,33.0312
967,2000,0,20808.7,1000,0.2007,36.1754
968,1000,1000,20000,0,0.1833,28.0833
969,0,2000,19209.4,0,0.2226,11.7756
970,1000,3000,18439.1,1000,0.2257,12.5436
971,2000,3162.28,17691.8,1000,0.2513,5.4377
972,3000,3000,16970.6,0,0.2489,22.0387
973,4000,2000,16278.8,1000,0.2519,26.2378
974,5000,1000,15620.5,1000,0.2515,5.91
975,6000,0,15000,1000,0.2133,60.0485
976,7000,1000,14422.2,1000,0.2496,54.7952
977,8000,2000,13892.4,1414.21,0.2232,43.8186
978,9000,3000,13416.4,1000,0.2642,24.8263
979,9486.83,3000,13000,0,0.2282,18.3069
980,9219.54,3162.28,12649.1,0,0.225,33.1287
981,9055.38,3605.55,12369.3,0,0.1843,29.342
982,9000,4123.11,12165.5,1000,0.1859,83.2939
983,9055.38,4472.14,12041.6,1000,0.1559,33.3875
984,9219.54,5000,12000,1000,0.1312,23.0913
985,9486.83,4472.14,12041.6,1414.21,0.2027,34.1105
986,9848.86,3605.55,12165.5,1000,0.2215,38.6
987,10295.6,2828.43,12369.3,0,0.1325,18.0326
988,9848.86,2236.07,12369.3,0,0.1053,22.2759
989,8944.27,1414.21,11401.8,1000,0.0879,24.0105
990,8062.26,1000,10440.3,2000,0.0861,41.2596
991,7211.1,1414.21,9486.83,3000,0.0319,30.1023
992,6403.12,2236.07,8544,4000,0.0328,40.5269
993,5656.85,2000,7615.77,3605.55,0.0379,47.5128
994,5000,1000,6708.2,2828.43,0.0647,52.3664
995,4472.14,0,5830.95,2236.07,0.0628,49.0115
996,4123.11,1000,5000,2000,0.149,65.5262
997,4000,1414.21,4242.64,1414.21,0.1581,41.654
998,4123.11,1000,3605.55,1000,0.2862,56.5078
999,4000,1000,3162.28,1414.21,0.2919,47.4314
1000,4123.11,1414.21,3000,2236.07,0.2929,36.3363
1001,4472.14,2236.07,3162.28,3162.28,0.1498,25.1902
1002,5000,3162.28,3162.28,4123.11,0.1905,30.3791
1003,5656.85,4123.11,3000,5099.02,0.2181,20.0041
1004,13038.4,7211.1,30870.7,12041.6,0.0657,78.564
1005,12041.6,6708.2,29966.6,11045.4,0.1016,46.3746
1006,11045.4,6324.56,29068.9,10049.9,0.0998,53.3728
1007,10049.9,6082.76,28178,9055.38,0.0575,24.4746
1008,9055.38,6000,27294.7,8062.26,0.0637,53.6764
1009,8062.26,6082.76,26419.7,7071.07,0.0895,51.3135
1010,7071.07,5099.02,25553.9,6082.76,0.1006,31.6433
1011,6082.76,4123.11,24698.2,5099.02,0.1159,41.6736
1012,5099.02,3162.28,23853.7,4123.11,0.1315,42.1558
1013,4123.11,2236.07,23021.7,3162.28,0.1141,41.6684
1014,3162.28,1414.21,22203.6,2236.07,0.1756,35.581
1015,2236.07,1000,21400.9,1414.21,0.1554,41.2217
1016,1414.21,1414.21,20615.5,1000,0.1677,20.5279
1017,1000,2236.07,19849.4,0,0.1828,10.5436
1018,1414.21,2828.43,19105,0,0.1888,20.3467
1019,2236.07,2828.43,18384.8,0,0.236,28.3722
1020,3162.28,2236.07,17691.8,1000,0.2505,5.5233
1021,4123.11,2000,17029.4,1414.21,0.2415,7.5614
1022,5099.02,1414.21,16401.2,2000,0.2086,5.9265
1023,6082.76,1000,15811.4,2000,0.1852,57.0264
1024,7071.07,1414.21,15264.3,2000,0.1895,93.0759
1025,8062.26,2236.07,14764.8,2236.07,0.2113,20.3324
1026,9055.38,3162.28,14317.8,1414.21,0.2479,27.3308
1027,10049.9,4000,13928.4,1000,0.2289,29.2053
1028,10198,4123.11,13601.5,1000,0.2267,39.0679
1029,10049.9,4472.14,13341.7,0,0.1682,34.2657
1030,10000,5000,13152.9,0,0.1456,19.9097
1031,10049.9,5385.17,13038.4,0,0.1124,19.9735
1032,10198,5099.02,13000,0,0.1163,26.4405
1033,10440.3,4123.11,13038.4,1000,0.1045,10.9494
1034,10770.3,3162.28,13152.9,1000,0.1778,23.152
1035,11180.3,2236.07,13341.7,0,0.1438,10.617
1036,10295.6,1414.21,12649.1,0,0.0738,15.4306
1037,9433.98,1000,11704.7,1000,0.0814,19.4656
1038,8602.33,0,10770.3,2000,0.0927,45.1039
1039,7810.25,1000,9848.86,3000,0.0321,41.4947
1040,7071.07,1414.21,8944.27,4000,0.0404,47.5898
1041,6403.12,2236.07,8062.26,3162.28,0.0602,76.9541
1042,5830.95,1414.21,7211.1,2236.07,0.0305,50.655
1043,5000,1000,6403.12,1414.21,0.0472,54.6078
1044,4242.64,0,5656.85,1000,0.1381,57.5192
1045,3605.55,1000,5000,1000,0.1519,48.1366
1046,3162.28,0,4472.14,0,0.1583,51.8078
1047,3000,0,4123.11,1000,0.1485,37.2504
1048,3162.28,1000,4000,2000,0.2227,38.1685
1049,3605.55,2000,4123.11,3000,0.1762,37.9668
1050,4242.64,3000,4123.11,4000,0.1825,29.9761
1051,5000,4000,4000,5000,0.2127,35.0902
1052,12165.5,5830.95,30413.8,11180.3,0.0368,39.3615
1053,11180.3,5385.17,29529.6,10198,0.0472,19.3539
1054,10198,5099.02,28653.1,9219.54,0.071,22.4694
1055,9219.54,5000,27784.9,8246.21,0.0786,28.8781
1056,8246.21,5099.02,26925.8,7280.11,0.1405,75.3838
1057,7280.11,5099.02,26076.8,6324.56,0.1221,45.8267
1058,6324.56,4123.11,25238.9,5385.17,0.1302,29.9551
1059,5385.17,3162.28,24413.1,4472.14,0.1334,68.1418
1060,4472.14,2236.07,23600.8,3605.55,0.1074,50.142
1061,3605.55,1414.21,22803.5,2828.43,0.1315,35.4823
1062,2828.43,1000,22022.7,2000,0.1496,19.6778
1063,2236.07,1000,21260.3,1000,0.1478,5.3108
1064,2000,1414.21,20518.3,0,0.1525,5.9949
1065,2236.07,2236.07,19799,1000,0.2016,4.5879
1066,2828.43,2236.07,19105,0,0.2552,22.6174
1067,3605.55,1414.21,18439.1,1000,0.2473,12.888
1068,4472.14,1000,17804.5,2000,0.2571,15.1312
1069,5385.17,1414.21,17204.7,2828.43,0.2141,7.1423
1070,6324.56,2000,16643.3,3000,0.1946,12.3187
1071,7280.11,2236.07,16124.5,3000,0.2236,17.7182
1072,8246.21,2828.43,15652.5,2828.43,0.2369,15.2844
1073,9219.54,3605.55,15231.5,2236.07,0.2151,33.2346
1074,10198,4472.14,14866.1,2000,0.1991,35.2398
1075,11180.3,5099.02,14560.2,1414.21,0.1733,24.7856
1076,11045.4,5099.02,14317.8,1000,0.1848,28.6564
1077,11000,5000,14142.1,0,0.1432,18.1583
1078,11045.4,5099.02,14035.7,0,0.1806,26.9603
1079,11180.3,5000,14000,1000,0.161,22.3026
1080,11401.8,4000,14035.7,1414.21,0.0896,10.9126
1081,11704.7,3000,14142.1,1000,0.1444,42.5017
1082,11661.9,2000,13928.4,0,0.1554,42.8789
1083,10816.7,1000,13000,0,0.0833,20.396
1084,10000,0,12083,1000,0.038,17.7114
1085,9219.54,1000,11180.3,2000,0.0925,61.374
1086,8246.21,0,10295.6,2828.43,0.0322,22.2486
1087,7280.11,1000,9433.98,3605.55,0.0342,43.2496
1088,6324.56,1414.21,8602.33,3000,0.0437,51.0054
1089,5385.17,1000,7810.25,2000,0.046,81.947
1090,4472.14,1414.21,7071.07,1000,0.0604,90.673
1091,3605.55,1000,6403.12,0,0.0813,58.849
1092,2828.43,0,5830.95,0,0.1088,45.9998
1093,2236.07,0,5385.17,0,0.113,61.7383
1094,2000,1000,5099.02,1000,0.1735,55.0885
1095,2236.07,1414.21,5000,2000,0.1832,51.4033
1096,2828.43,2236.07,5099.02,2828.43,0.2088,20.9954
1097,3605.55,3162.28,5099.02,3605.55,0.1897,41.388
1098,4472.14,4123.11,5000,4472.14,0.2354,23.8465
1099,12369.3,5000,30886.9,11401.8,0.0379,30.6724
1100,11401.8,4472.14,30016.7,10440.3,0.0468,36.7989
1101,10440.3,4123.11,29154.8,9486.83,0.0554,51.8445
1102,9486.83,4000,28301.9,8544,0.057,72.8012
1103,8544,4123.11,27459.1,7615.77,0.0632,61.2468
1104,7615.77,4472.14,26627.1,6708.2,0.1065,48.4155
1105,6708.2,4000,25807,5830.95,0.0936,19.3744
1106,5830.95,3000,25000,5000,0.1358,37.4076
1107,5000,2000,24207.4,4000,0.1257,28.8296
1108,4242.64,1000,23430.8,3000,0.1571,66.2522
1109,3605.55,0,22671.6,2000,0.1386,36.2617
1110,3162.28,0,21931.7,1000,0.1528,5.8614
1111,3000,1000,21213.2,0,0.1423,5.4659
1112,3162.28,2000,20518.3,0,0.2061,10.3626
1113,3605.55,2000,19849.4,1000,0.2414,33.1089
1114,4242.64,1000,19209.4,1414.21,0.2368,28.2603
1115,5000,0,18601.1,2236.07,0.2229,14.4015
1116,5830.95,1000,18027.8,3162.28,0.2487,5.7017
1117,6708.2,2000,17492.9,4000,0.1941,19.2701
1118,7615.77,3000,17000,4000,0.235,16.4554
1119,8544,3605.55,16552.9,3605.55,0.219,23.0763
1120,9486.83,4000,16155.5,2828.43,0.1905,50.3898
1121,10440.3,4123.11,15811.4,2236.07,0.2201,43.27
1122,11401.8,4472.14,15524.2,1414.21,0.179,48.9114
1123,12041.6,4123.11,15297.1,1000,0.1532,13.3212
1124,12000,4000,15132.7,1000,0.1687,34.6561
1125,12041.6,4123.11,15033.3,1000,0.1629,24.5391
1126,12165.5,4472.14,15000,1414.21,0.0735,18.6351
1127,12369.3,4123.11,15033.3,2000,0.0679,24.6049
1128,12649.1,3162.28,15132.7,1000,0.0999,33.5213
1129,12041.6,2236.07,14317.8,0,0.0943,20.2172
1130,11045.4,1414.21,13416.4,0,0.0471,23.1665
1131,10049.9,1000,12530,1000,0.044,26.5476
1132,9055.38,1414.21,11661.9,1414.21,0.083,62.3005
1133,8062.26,1000,10816.7,2236.07,0.0295,37.0319
1134,7071.07,1414.21,10000,3162.28,0.0383,42.765
1135,6082.76,1000,9219.54,3162.28,0.0337,34.7839
1136,5099.02,0,8485.28,2236.07,0.1223,63.9269
1137,4123.11,1000,7810.25,1414.21,0.1169,54.2627
1138,3162.28,1000,7211.1,1000,0.071,44.2078
1139,2236.07,0,6708.2,1000,0.1738,34.9899
1140,1414.21,1000,6324.56,0,0.1246,54.8016
1141,1000,1414.21,6082.76,1000,0.1896,76.7944
1142,1414.21,2236.07,6000,1414.21,0.1165,26.7834
1143,2236.07,2828.43,6082.76,2236.07,0.1806,21.0062
1144,3162.28,3605.55,6082.76,3162.28,0.1851,17.0665
1145,4123.11,4472.14,6000,4123.11,0.2389,17.0519
1146,13601.5,5000,32249,12165.5,0.0627,47.145
1147,12649.1,4242.64,31384.7,11180.3,0.0405,30.4721
1148,11704.7,3605.55,30528.7,10198,0.0492,52.396
1149,10770.3,3162.28,29681.6,9219.54,0.0489,55.5825
1150,9848.86,3000,28844.4,8246.21,0.049,58.8119
1151,8944.27,3162.28,28017.9,7280.11,0.0773,69.6913
1152,8062.26,3605.55,27202.9,6324.56,0.1048,40.7717
1153,7211.1,4123.11,26400.8,5385.17,0.1127,39.5092
1154,6403.12,3162.28,25612.5,4472.14,0.0994,38.6188
1155,5656.85,2236.07,24839.5,3605.55,0.1246,87.3724
1156,5000,1414.21,24083.2,2828.43,0.138,38.3423
1157,4472.14,1000,23345.2,2000,0.1325,49.526
1158,4123.11,1000,22627.4,1000,0.1584,4.2995
1159,4000,1000,21931.7,0,0.1618,8.9419
1160,4123.11,1414.21,21260.3,1000,0.2235,32.997
1161,4472.14,2236.07,20615.5,1414.21,0.2266,46.8239
1162,5000,1414.21,20000,2236.07,0.199,23.8522
1163,5656.85,1000,19416.5,2828.43,0.2166,32.3579
1164,6403.12,1414.21,18868,3605.55,0.2236,16.4408
1165,7211.1,2236.07,18357.6,3162.28,0.2025,19.9156
1166,8062.26,3162.28,17888.5,3000,0.2101,21.3817
1167,8944.27,3162.28,17464.2,3000,0.224,32.7215
1168,9848.86,3000,17088,2236.07,0.2,26.1925
1169,10770.3,3162.28,16763.1,1414.21,0.1367,25.8313
1170,11704.7,3605.55,16492.4,1000,0.1542,35.6924
1171,12649.1,3162.28,16278.8,0,0.1092,11.4841
1172,13000,3000,16124.5,0,0.1646,29.0676
1173,13038.4,3162.28,16031.2,0,0.1261,37.8424
1174,13152.9,3605.55,16000,1000,0.0733,27.9786
1175,13341.7,4242.64,16031.2,2000,0.0519,28.695
1176,13000,3605.55,15652.5,1414.21,0.0758,26.2781
1177,12000,2828.43,14764.8,1000,0.126,30.8844
1178,11000,2236.07,13892.4,0,0.0894,38.5108
1179,10000,2000,13038.4,0,0.0391,35.0683
1180,9000,2236.07,12206.6,1000,0.0673,43.7925
1181,8000,2000,11401.8,2000,0.0266,20.1167
1182,7000,2236.07,10630.1,3000,0.0553,33.3072
1183,6000,1414.21,9899.5,3605.55,0.0855,51.8017
1184,5000,1000,9219.54,2828.43,0.1219,53.0131
1185,4000,1414.21,8602.33,2236.07,0.0711,99.0857
1186,3000,1000,8062.26,2000,0.0519,77.0594
1187,2000,0,7615.77,1414.21,0.1525,88.1065
1188,1000,1000,7280.11,1000,0.1553,40.3746
1189,0,1414.21,7071.07,0,0.14,57.4796
1190,1000,2236.07,7000,1000,0.1395,26.4074
1191,2000,3162.28,7071.07,2000,0.2574,34.682
1192,13000,3605.55,31906.1,11045.4,0.0504,35.8217
1193,12083,2828.43,31064.4,10049.9,0.0486,35.26
1194,11180.3,2236.07,30232.4,9055.38,0.0448,29.399
1195,10295.6,2000,29410.9,8062.26,0.0582,51.9319
1196,9433.98,2236.07,28600.7,7071.07,0.0606,42.8129
1197,8602.33,2828.43,27802.9,6082.76,0.107,49.146
1198,7810.25,3605.55,27018.5,5099.02,0.1112,32.4134
1199,7071.07,3605.55,26248.8,4123.11,0.1444,27.2066
1200,6403.12,2828.43,25495.1,3162.28,0.1556,56.8017
1201,5830.95,2236.07,24758.8,2236.07,0.1383,37.4531
1202,5385.17,2000,24041.6,1414.21,0.1389,21.2439
1203,5099.02,1000,23345.2,1000,0.1827,11.8022
1204,5000,0,22671.6,0,0.1478,13.0849
1205,5099.02,1000,22022.7,1000,0.1919,33.0416
1206,5385.17,2000,21400.9,1414.21,0.1941,45.2074
1207,5830.95,2236.07,20808.7,2236.07,0.1971,18.6992
1208,6403.12,2000,20248.5,3162.28,0.2009,23.5945
1209,7071.07,2236.07,19723.1,2828.43,0.199,32.8311
1210,7810.25,2828.43,19235.4,2236.07,0.1883,15.584
1211,8602.33,2828.43,18788.3,2000,0.1901,21.3298
1212,9433.98,2236.07,18384.8,2000,0.2145,38.98
1213,10295.6,2000,18027.8,2000,0.2014,39.58
1214,11180.3,2236.07,17720,1000,0.1367,34.7201
1215,12083,2828.43,17464.2,0,0.1245,49.2847
1216,13000,2236.07,17262.7,0,0.1441,27.9852
1217,13928.4,2000,17117.2,1000,0.1781,19.7072
1218,14035.7,2236.07,17029.4,1000,0.1065,19.1963
1219,14142.1,2828.43,17000,1414.21,0.0568,39.5599
1220,14035.7,3605.55,17000,2236.07,0.0874,67.3882
1221,13038.4,3162.28,16124.5,2000,0.0872,48.2075
1222,12041.6,3000,15264.3,1000,0.0693,26.9411
1223,11045.4,3162.28,14422.2,0,0.0676,24.2629
1224,10049.9,3000,13601.5,0,0.0359,33.3199
1225,9055.38,3162.28,12806.2,1000,0.0444,41.6986
1226,8062.26,3000,12041.6,2000,0.0361,22.5214
1227,7071.07,2828.43,11313.7,2828.43,0.069,48.1437
1228,6082.76,2236.07,10630.1,3605.55,0.0519,43.3408
1229,5099.02,2000,10000,3605.55,0.0517,37.5223
1230,4123.11,2236.07,9433.98,3000,0.0598,78.4166
1231,3162.28,1414.21,8944.27,2000,0.078,53.3501
1232,2236.07,1000,8544,1000,0.0841,68.5512
1233,1414.21,0,8246.21,0,0.1263,59.1732
1234,1000,1000,8062.26,0,0.1771,51.6959
1235,1414.21,2000,8000,1000,0.2534,29.6547
1236,2236.07,2828.43,8062.26,2000,0.3701,52.811
1237,3162.28,3605.55,8062.26,3000,0.3534,24.6855
1238,14317.8,4123.11,33286.6,12000,0.092,32.8139
1239,13416.4,3162.28,32450,11000,0.069,34.9452
1240,12530,2236.07,31622.8,10000,0.0649,48.2654
1241,11661.9,1414.21,30805.8,9000,0.0419,30.0486
1242,10816.7,1000,30000,8000,0.0678,46.3004
1243,10000,1414.21,29206.2,7000,0.0619,38.8241
1244,9219.54,2236.07,28425.3,6000,0.0944,37.4164
1245,8485.28,3162.28,27658.6,5000,0.1153,45.6328
1246,7810.25,4123.11,26907.2,4000,0.1132,25.3164
1247,7211.1,3605.55,26172.5,3000,0.1674,39.5103
1248,6708.2,3162.28,25455.8,2000,0.155,29.2038
1249,6324.56,2236.07,24758.8,1000,0.1452,11.684
1250,6082.76,1414.21,24083.2,0,0.1475,25.0258
1251,6000,1000,23430.8,0,0.1403,16.3155
1252,6082.76,1000,22803.5,0,0.1623,21.5166
1253,6324.56,1414.21,22203.6,1000,0.1738,39.1837
1254,6708.2,2236.07,21633.3,2000,0.1926,34.9367
1255,7211.1,3000,21095,2828.43,0.2029,31.7695
1256,7810.25,3162.28,20591.3,2236.07,0.1997,24.391
1257,8485.28,3162.28,20124.6,1414.21,0.1794,10.8085
1258,9219.54,2236.07,19697.7,1000,0.1698,25.284
1259,10000,1414.21,19313.2,1000,0.17,29.4861
1260,10816.7,1000,18973.7,1000,0.1087,29.3803
1261,11661.9,1414.21,18681.5,1000,0.0995,41.6444
1262,12530,2236.07,18439.1,0,0.0768,15.6281
1263,13416.4,1414.21,18248.3,1000,0.1263,22.6771
1264,14317.8,1000,18110.8,1414.21,0.1104,47.3983
1265,15033.3,1414.21,18027.8,2000,0.0784,44.1455
1266,15132.7,2236.07,18000,2236.07,0.0612,46.6647
1267,14142.1,2828.43,17492.9,2828.43,0.049,67.6446
1268,13152.9,2236.07,16643.3,2236.07,0.0515,39.8595
1269,12165.5,2000,15811.4,1414.21,0.0506,31.2573
1270,11180.3,2236.07,15000,1000,0.0613,28.5581
1271,10198,2828.43,14212.7,0,0.031,24.4629
1272,9219.54,3605.55,13453.6,1000,0.0289,31.1342
1273,8246.21,4000,12727.9,1414.21,0.04,39.9338
1274,7280.11,3605.55,12041.6,2236.07,0.0429,44.4404
1275,6324.56,2828.43,11401.8,3162.28,0.0444,80.6792
1276,5385.17,2236.07,10816.7,4000,0.0518,91.7582
1277,4472.14,2000,10295.6,3000,0.0635,61.8489
1278,3605.55,2236.07,9848.86,2000,0.0827,52.5574
1279,2828.43,1414.21,9486.83,1000,0.0749,39.9805
1280,2236.07,1000,9219.54,0,0.0871,40.6528
1281,2000,1000,9055.38,1000,0.1659,46.2115
1282,2236.07,1414.21,9000,1414.21,0.2804,51.3253
1283,2828.43,2236.07,9055.38,2236.07,0.292,23.1216
1284,3605.55,3162.28,9055.38,3162.28,0.3039,16.8527
1285,13601.5,4000,33837.8,12000,0.0846,33.2519
1286,13341.7,3000,33015.1,11000,0.0674,53.1426
1287,13038.4,2000,32202.5,10000,0.0651,51.3993
1288,12206.6,1000,31400.6,9000,0.0671,69.984
1289,11401.8,0,30610.5,8000,0.0618,45.1637
1290,10630.1,1000,29832.9,7000,0.0757,27.8123
1291,9899.5,2000,29068.9,6000,0.077,23.2542
1292,9219.54,3000,28319.6,5000,0.1101,36.126
1293,8602.33,4000,27586.2,4000,0.1252,43.0528
1294,8062.26,3605.55,26870.1,3000,0.1838,52.1654
1295,7615.77,2828.43,26172.5,2000,0.1539,50.8561
1296,7280.11,2000,25495.1,1000,0.1201,59.7109
1297,7071.07,1000,24839.5,0,0.1221,10.1392
1298,7000,0,24207.4,0,0.1438,12.8485
1299,7071.07,0,23600.8,1000,0.143,12.2583
1300,7280.11,1000,23021.7,1414.21,0.1563,33.9268
1301,7615.77,2000,22472.2,2236.07,0.1663,24.3478
1302,8062.26,2828.43,21954.5,2000,0.1923,27.2382
1303,8602.33,3162.28,21470.9,1414.21,0.1626,47.299
1304,9219.54,2828.43,21023.8,1000,0.1899,10.7222
1305,9899.5,2000,20615.5,0,0.1817,18.5323
1306,10630.1,1000,20248.5,0,0.1703,45.5046
1307,11401.8,0,19924.9,0,0.1188,40.2186
1308,12206.6,1000,19646.9,0,0.096,21.899
1309,13038.4,1414.21,19416.5,0,0.1056,21.8974
1310,13892.4,1000,19235.4,1000,0.1486,22.9246
1311,14764.8,0,19105,2000,0.1293,40.5626
1312,15620.5,1000,19026.3,2828.43,0.092,40.4872
1313,14866.1,2000,18868,3162.28,0.0755,58.1305
1314,14142.1,2236.07,18027.8,3605.55,0.0337,47.9278
1315,13341.7,1414.21,17204.7,2828.43,0.0268,28.1454
1316,12369.3,1000,16401.2,2000,0.0277,44.7767
1317,11401.8,1414.21,15620.5,1000,0.045,29.7808
1318,10440.3,2236.07,14866.1,0,0.0441,27.0106
1319,9486.83,3162.28,14142.1,0,0.0247,21.5118
1320,8544,3605.55,13453.6,1000,0.0396,31.2097
1321,7615.77,2828.43,12806.2,2000,0.0427,23.5587
1322,6708.2,2236.07,12206.6,3000,0.0468,42.3885
1323,5830.95,1414.21,11661.9,4000,0.0446,66.9311
1324,5000,1000,11180.3,3162.28,0.0559,68.5201
1325,4242.64,1414.21,10770.3,2236.07,0.0725,60.0704
1326,3605.55,1000,10440.3,1414.21,0.0789,23.611
1327,3162.28,1000,10198,1000,0.1046,12.9111
1328,3000,0,10049.9,1414.21,0.133,60.2352
1329,3000,1000,10000,2000,0.1601,60.3492
1330,3162.28,2000,10049.9,2000,0.2298,16.866
1331,3605.55,2236.07,10049.9,2236.07,0.2656,22.2068
1332,12369.3,3162.28,33600.6,11000,0.0765,68.0543
1333,12165.5,2236.07,32802.4,10000,0.0447,57.4495
1334,12041.6,1414.21,32015.6,9000,0.0607,39.1257
1335,12000,1000,31241,8000,0.077,44.3584
1336,11313.7,1414.21,30479.5,7000,0.0421,17.6862
1337,10630.1,2236.07,29732.1,6000,0.0497,32.5132
1338,10000,3162.28,29000,5000,0.0926,42.3899
1339,9433.98,4123.11,28284.3,4000,0.1321,37.3237
1340,8944.27,3162.28,27586.2,3000,0.1892,69.3882
1341,8544,2236.07,26907.2,2000,0.1511,28.9983
1342,8246.21,1414.21,26248.8,1000,0.108,25.4672
1343,8062.26,1000,25612.5,0,0.1329,4.4791
1344,8000,0,25000,0,0.1311,6.8348
1345,8062.26,1000,24413.1,1000,0.136,41.4197
1346,8246.21,1000,23853.7,1414.21,0.1584,21.1809
1347,8544,1414.21,23323.8,1414.21,0.1819,3.1777
1348,8944.27,2000,22825.4,1000,0.2031,21.7345
1349,9433.98,2236.07,22360.7,1000,0.1682,40.8711
1350,10000,2236.07,21931.7,0,0.2017,6.1628
1351,10630.1,1414.21,21540.7,0,0.1899,14.8891
1352,11313.7,1000,21189.6,0,0.1833,13.9933
1353,12041.6,1000,20880.6,1000,0.1842,17.1706
1354,12806.2,1414.21,20615.5,1000,0.1669,33.2151
1355,13601.5,1000,20396.1,1000,0.1244,24.9339
1356,14422.2,0,20223.7,1414.21,0.1079,14.4985
1357,15264.3,1000,20099.8,2236.07,0.0799,17.5277
1358,15000,1414.21,20025,3162.28,0.0785,33.3791
1359,14212.7,2236.07,19416.5,4123.11,0.0484,47.4995
1360,13453.6,2000,18601.1,4123.11,0.0404,38.2273
1361,12727.9,1000,17804.5,3162.28,0.0464,38.4727
1362,12041.6,0,17029.4,2236.07,0.0387,40.3058
1363,11401.8,1000,16278.8,1414.21,0.04,29.1095
1364,10770.3,2000,15556.3,1000,0.0427,18.6861
1365,9848.86,3000,14866.1,0,0.0252,21.1455
1366,8944.27,3162.28,14212.7,1000,0.0314,23.9034
1367,8062.26,2236.07,13601.5,2000,0.0483,44.8665
1368,7211.1,1414.21,13038.4,3000,0.0458,47.6633
1369,6324.56,1000,12530,4000,0.0489,55.3659
1370,5385.17,0,12083,3605.55,0.046,43.8904
1371,4472.14,1000,11704.7,2828.43,0.1035,43.918
1372,3605.55,0,11401.8,2236.07,0.1383,30.3069
1373,2828.43,0,11180.3,2000,0.1159,24.2023
1374,2236.07,1000,11045.4,1414.21,0.1668,17.3095
1375,2000,1414.21,11000,1000,0.1447,30.5487
1376,2236.07,1000,11045.4,1000,0.1763,39.7123
1377,2828.43,1414.21,11045.4,1414.21,0.2477,16.5687
1378,11180.3,2828.43,33421.6,10049.9,0.0373,62.4728
1379,11045.4,2236.07,32649.7,9055.38,0.035,51.6347
1380,11000,2000,31890.4,8062.26,0.0493,78.9906
1381,11045.4,2236.07,31144.8,7071.07,0.0481,22.8446
1382,11180.3,2828.43,30413.8,6082.76,0.0635,42.5351
1383,10816.7,3605.55,29698.5,5099.02,0.0986,44.801
1384,10295.6,4000,29000,4123.11,0.1396,53.9738
1385,9848.86,3000,28319.6,3162.28,0.1329,44.4207
1386,9486.83,2000,27658.6,2236.07,0.1545,34.4551
1387,9219.54,1000,27018.5,1414.21,0.143,17.0562
1388,9055.38,0,26400.8,1000,0.1453,6.9281
1389,9000,1000,25807,0,0.1471,14.641
1390,9055.38,1000,25238.9,0,0.1564,48.0145
1391,9219.54,0,24698.2,1000,0.177,14.7568
1392,9486.83,1000,24186.8,1000,0.1881,10.8399
1393,9848.86,1000,23706.5,0,0.1999,11.42
1394,10295.6,1414.21,23259.4,1000,0.204,5.3984
1395,10816.7,2000,22847.3,0,0.2166,42.9154
1396,11401.8,1000,22472.2,0,0.1976,8.4154
1397,12041.6,0,22135.9,1000,0.1692,11.1509
1398,12727.9,1000,21840.3,1414.21,0.1683,17.5541
1399,13453.6,2000,21587,2000,0.1251,23.5254
1400,14212.7,1414.21,21377.6,2000,0.0814,32.0605
1401,15000,1000,21213.2,2236.07,0.0954,6.5165
1402,15264.3,1414.21,21095,2828.43,0.0989,18.3697
1403,14422.2,2236.07,20248.5,3605.55,0.089,27.4937
1404,13601.5,2828.43,19416.5,4472.14,0.0598,45.452
1405,12806.2,2236.07,18601.1,4472.14,0.0527,28.9218
1406,12041.6,1414.21,17804.5,3605.55,0.0415,30.0051
1407,11313.7,1000,17029.4,2828.43,0.0422,35.4631
1408,10630.1,1414.21,16278.8,2236.07,0.0393,28.2095
1409,10000,2236.07,15556.3,1414.21,0.0333,22.5698
1410,9433.98,3162.28,14866.1,1000,0.0347,29.6371
1411,8944.27,3000,14212.7,1414.21,0.0258,23.507
1412,8062.26,2000,13601.5,2236.07,0.0272,24.1514
1413,7071.07,1000,13038.4,3162.28,0.0559,39.4537
1414,6082.76,0,12530,4123.11,0.061,29.8028
1415,5099.02,1000,12083,4242.64,0.0849,46.5716
1416,4123.11,1000,11704.7,3605.55,0.1073,59.6945
1417,3162.28,0,11401.8,3000,0.116,28.7525
1418,2236.07,1000,11180.3,2000,0.1747,20.9678
1419,1414.21,0,11045.4,1000,0.1705,17.3665
1420,1000,1000,11000,0,0.2001,10.9413
1421,1414.21,0,11045.4,0,0.2107,8.654
1422,2236.07,1000,11180.3,1000,0.269,6.5708
1423,10198,3605.55,34058.8,10198,0.0433,44.1205
1424,10049.9,3162.28,33301.7,9219.54,0.0416,54.291
1425,10000,3000,32557.6,8246.21,0.0661,50.4884
1426,10049.9,3162.28,31827.7,7280.11,0.0491,18.949
1427,10198,3605.55,31112.7,6324.56,0.0586,62.7966
1428,10440.3,4242.64,30413.8,5385.17,0.0769,49.4336
1429,10770.3,4123.11,29732.1,4472.14,0.0889,37.4111
