"Species","Rank","Type","Model_Covariates","Delta_wAIC","Weight","Parameter","Mean","SD","MCSE","Median","q2.5%","q5%","q10%","q25%","q50%","q75%","q90%","q95%","q97.5%"
"Muntjac",3,"NoSpatial","dist_str + elev + slope",0.5,0.162,"beta_slope",-0.29146653352668,0.12686383711842,0.00433699904161288,-0.288163028838616,-0.552930609913452,-0.508395418766707,-0.455125949618292,-0.372964726300144,-0.288163028838616,-0.205768956485352,-0.131202824224606,-0.0883698648670265,-0.0507526766040155
"Muntjac",4,"NoSpatial","dist_str + elev + slope + BB",0.82,0.138,"beta0 (Intercept)",0.533691392716703,0.251948710267747,0.0180754837018641,0.542051450108988,0.0128090263443092,0.11202120861096,0.214796256377107,0.367173256463636,0.542051450108988,0.707087919156703,0.858641276231976,0.939494610801231,1.00326872959486
"Muntjac",4,"NoSpatial","dist_str + elev + slope + BB",0.82,0.138,"beta_dist_str",0.323203101468336,0.142094610248627,0.00574052080435972,0.329737376709393,0.0238095868655917,0.0772821261172117,0.137908512436498,0.232390550975202,0.329737376709393,0.421282087866334,0.499875373148506,0.546039059668906,0.586635360291552
"Muntjac",4,"NoSpatial","dist_str + elev + slope + BB",0.82,0.138,"beta_elev",-0.53695916264639,0.203612643921842,0.010138077268767,-0.542849395143682,-0.927291962044722,-0.861956563988723,-0.787684342400648,-0.672204637694231,-0.542849395143682,-0.408373836033806,-0.275711774155903,-0.191364983967434,-0.112061704666965
"Muntjac",4,"NoSpatial","dist_str + elev + slope + BB",0.82,0.138,"beta_slope",-0.29146653352668,0.12686383711842,0.00433699904161288,-0.288163028838616,-0.552930609913452,-0.508395418766707,-0.455125949618292,-0.372964726300144,-0.288163028838616,-0.205768956485352,-0.131202824224606,-0.0883698648670265,-0.0507526766040155
"Muntjac",4,"NoSpatial","dist_str + elev + slope + BB",0.82,0.138,"beta_BB",-1.67620154098758,1.03528383300852,0.0770131241058684,-1.67514716747484,-3.80512316511421,-3.3879666308335,-2.97524390700298,-2.34907050124092,-1.67514716747484,-0.975476195342902,-0.183671580782594,0.0470201506172276,0.177155311802917
"Muntjac",5,"NoSpatial","slope + DE",0.94,0.13,"beta0 (Intercept)",0.533691392716703,0.251948710267747,0.0180754837018641,0.542051450108988,0.0128090263443092,0.11202120861096,0.214796256377107,0.367173256463636,0.542051450108988,0.707087919156703,0.858641276231976,0.939494610801231,1.00326872959486
"Muntjac",5,"NoSpatial","slope + DE",0.94,0.13,"beta_slope",-0.29146653352668,0.12686383711842,0.00433699904161288,-0.288163028838616,-0.552930609913452,-0.508395418766707,-0.455125949618292,-0.372964726300144,-0.288163028838616,-0.205768956485352,-0.131202824224606,-0.0883698648670265,-0.0507526766040155
"Muntjac",5,"NoSpatial","slope + DE",0.94,0.13,"beta_DE",-0.107017835387122,0.126945926451043,0.00240196877890508,-0.10233153053454,-0.368148935996202,-0.320794215807003,-0.275056738537174,-0.190989586144137,-0.10233153053454,-0.0195874175083439,0.0528833664786746,0.0952947988186021,0.124828955463381
"Muntjac",6,"NoSpatial","ndvi_cv + slope",1.67,0.09,"beta0 (Intercept)",0.533691392716703,0.251948710267747,0.0180754837018641,0.542051450108988,0.0128090263443092,0.11202120861096,0.214796256377107,0.367173256463636,0.542051450108988,0.707087919156703,0.858641276231976,0.939494610801231,1.00326872959486
"Muntjac",6,"NoSpatial","ndvi_cv + slope",1.67,0.09,"beta_ndvi_cv",-0.12874079467275,0.120566108844983,0.00400658400645134,-0.12737492793367,-0.365156491456049,-0.326811684112199,-0.283057820858777,-0.210601590217991,-0.12737492793367,-0.049655833527371,0.025814225589536,0.0674984056379865,0.106957938775727
"Muntjac",6,"NoSpatial","ndvi_cv + slope",1.67,0.09,"beta_slope",-0.29146653352668,0.12686383711842,0.00433699904161288,-0.288163028838616,-0.552930609913452,-0.508395418766707,-0.455125949618292,-0.372964726300144,-0.288163028838616,-0.205768956485352,-0.131202824224606,-0.0883698648670265,-0.0507526766040155
"Muntjac",7,"Spatial","slope + DE",1.78,0.086,"beta0 (Intercept)",0.93508240139369,0.128783957527014,0.00491163126097169,0.933959925673001,0.68376044782642,0.72569692633099,0.772131986356073,0.84808788060569,0.933959925673001,1.02209687443115,1.09963839975358,1.14991529560288,1.18842548460393
"Muntjac",7,"Spatial","slope + DE",1.78,0.086,"beta_slope",-0.386121982245635,0.137503124684642,0.00539699396933813,-0.384479681992785,-0.660343584330276,-0.612735563893606,-0.563125642721582,-0.477490020155407,-0.384479681992785,-0.29590743696969,-0.21338317621623,-0.161712397245517,-0.110327967339589
"Muntjac",7,"Spatial","slope + DE",1.78,0.086,"beta_DE",-0.183114726101491,0.135036972087578,0.00391587680168083,-0.178589308664567,-0.464968479058685,-0.415488345602934,-0.358318296277535,-0.269839939540485,-0.178589308664567,-0.0900819948823722,-0.014457708250281,0.0317599455113854,0.0650867919858013
