"Species","Rank","Covariates","wAIC","Delta_wAIC","Weight","lppd","pWAIC","Type","CI_2.5","CI_5","CI_25","CI_50","CI_75","CI_95","CI_97.5","beta0_2.5.","beta0_5.","beta0_10.","beta0_25.","beta0_50.","beta0_75.","beta0_90.","beta0_95.","beta0_97.5.","dist_str_2.5.","dist_str_5.","dist_str_10.","dist_str_25.","dist_str_50.","dist_str_75.","dist_str_90.","dist_str_95.","dist_str_97.5.","ndvi_cv_2.5.","ndvi_cv_5.","ndvi_cv_10.","ndvi_cv_25.","ndvi_cv_50.","ndvi_cv_75.","ndvi_cv_90.","ndvi_cv_95.","ndvi_cv_97.5.","elev_2.5.","elev_5.","elev_10.","elev_25.","elev_50.","elev_75.","elev_90.","elev_95.","elev_97.5.","slope_2.5.","slope_5.","slope_10.","slope_25.","slope_50.","slope_75.","slope_90.","slope_95.","slope_97.5.","BB_2.5.","BB_5.","BB_10.","BB_25.","BB_50.","BB_75.","BB_90.","BB_95.","BB_97.5.","DD_2.5.","DD_5.","DD_10.","DD_25.","DD_50.","DD_75.","DD_90.","DD_95.","DD_97.5.","DE_2.5.","DE_5.","DE_10.","DE_25.","DE_50.","DE_75.","DE_90.","DE_95.","DE_97.5.","beta0_2.5..1","beta0_5..1","beta0_10..1","beta0_25..1","beta0_50..1","beta0_75..1","beta0_90..1","beta0_95..1","beta0_97.5..1","slope_2.5..1","slope_5..1","slope_10..1","slope_25..1","slope_50..1","slope_75..1","slope_90..1","slope_95..1","slope_97.5..1","BB_2.5..1","BB_5..1","BB_10..1","BB_25..1","BB_50..1","BB_75..1","BB_90..1","BB_95..1","BB_97.5..1","elev_2.5..1","elev_5..1","elev_10..1","elev_25..1","elev_50..1","elev_75..1","elev_90..1","elev_95..1","elev_97.5..1","ndvi_cv_2.5..1","ndvi_cv_5..1","ndvi_cv_10..1","ndvi_cv_25..1","ndvi_cv_50..1","ndvi_cv_75..1","ndvi_cv_90..1","ndvi_cv_95..1","ndvi_cv_97.5..1","elev_2.5..2","elev_5..2","elev_10..2","elev_25..2","elev_50..2","elev_75..2","elev_90..2","elev_95..2","elev_97.5..2","slope_2.5..2","slope_5..2","slope_10..2","slope_25..2","slope_50..2","slope_75..2","slope_90..2","slope_95..2","slope_97.5..2","dist_str_2.5..1","dist_str_5..1","dist_str_10..1","dist_str_25..1","dist_str_50..1","dist_str_75..1","dist_str_90..1","dist_str_95..1","dist_str_97.5..1","BB_2.5..2","BB_5..2","BB_10..2","BB_25..2","BB_50..2","BB_75..2","BB_90..2","BB_95..2","BB_97.5..2","DE_2.5..1","DE_5..1","DE_10..1","DE_25..1","DE_50..1","DE_75..1","DE_90..1","DE_95..1","DE_97.5..1","ndvi_cv_2.5..2","ndvi_cv_5..2","ndvi_cv_10..2","ndvi_cv_25..2","ndvi_cv_50..2","ndvi_cv_75..2","ndvi_cv_90..2","ndvi_cv_95..2","ndvi_cv_97.5..2","Model_Weight"
"Sambar deer",1,"dist_str + ndvi_cv + elev + BB + DD",512.59,0,0.398523747426392,-227.19540675262,29.0996763198947,"Spatial",6613.53123396255,6929.79731624386,8076.46396884339,9021.5617912175,10221.1232234667,12756.6188607735,14591.3425102042,-1.81910917878443,-1.70354713493108,-1.54818264596463,-1.33755752736795,-1.09167266865871,-0.849687775154425,-0.624431270945473,-0.497658747917406,-0.383243888804548,-0.605589256817529,-0.479547144435942,-0.362855458173382,-0.164258778801576,0.0383486757232204,0.24985097619763,0.449145511837017,0.558891168197361,0.655691094910271,-1.80071408294041,-1.70104439990101,-1.59470414093948,-1.3728432692903,-1.13091338627302,-0.935385829781613,-0.753448891671335,-0.637918343032296,-0.52948118187852,-3.08409709344872,-2.98600521570151,-2.87076003583092,-2.64612271540245,-2.36555332023772,-2.09301955461122,-1.86205152724641,-1.68597235582323,-1.5512985289048,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.52159165659489,-3.10176596914126,-2.64507377355787,-1.98656705841723,-1.33250538428134,-0.761155302700917,-0.316917482082253,-0.105762141666758,0.041226650217689,-1.88251285338097,-1.57869205452822,-1.28717378662065,-0.875138998281031,-0.48332502924255,-0.212050341449445,0.00914439299867574,0.116518615320811,0.207180904763053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0733
"Sambar deer",2,"ndvi_cv + elev + BB",513.54,0.95,0.248272133701518,-228.001528508736,28.7667961944008,"Spatial",7012.01337212891,7443.32166438662,8749.73409156051,9820.81418215217,11056.1665302127,13472.4853721526,14252.8302360808,-1.51347226325948,-1.42738640250991,-1.30718251841308,-1.09077646111523,-0.854008193654547,-0.634244442608356,-0.44608111243012,-0.329303540792073,-0.235589287348351,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78171494226729,-1.70578289831481,-1.61401260953999,-1.45948188364552,-1.26330521503005,-1.06003488174625,-0.886918143414686,-0.796820610141294,-0.705798769947175,-2.87413301958752,-2.7885313052878,-2.69921052975566,-2.53029447273778,-2.34237891611451,-2.14821170117781,-1.98460043599753,-1.88665661375306,-1.77011861743285,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.37361234570619,-3.01189216714425,-2.69636197596794,-2.10789862175422,-1.42936862427318,-0.872494575029033,-0.448601518037732,-0.209594269697237,-0.0405360362422776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0456
"Sambar deer",3,"ndvi_cv + elev + BB + DD",514.09,1.5,0.188048491341374,-227.551112933917,29.4950373648505,"Spatial",7363.35121707349,7748.7963844298,9030.07009747528,10066.2703981541,11178.93288795,12889.403064974,13597.6146316871,-1.80728672852912,-1.6557400582839,-1.4952674321361,-1.26020248957157,-1.02018854438725,-0.796169084647451,-0.593037921766594,-0.471489095434699,-0.363277510744215,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.80476614581316,-1.72227014646008,-1.60936725369676,-1.42737156436513,-1.22010381494236,-1.0214572073894,-0.843212934590748,-0.724676576738432,-0.614861237544844,-2.91103249588617,-2.80631746499368,-2.66667039908178,-2.44369159131239,-2.21560202854327,-2.03286610009253,-1.85973588321558,-1.73804266214156,-1.63365409182055,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.33356582005306,-3.73466299556028,-3.21355098928141,-2.48717880799542,-1.72176479188108,-1.01918963184879,-0.484894237710295,-0.207075116931636,-0.0682909392804618,-2.1287663829272,-1.82030933512784,-1.49189950795506,-1.00269206829709,-0.580310053605375,-0.256392796445441,-0.0285208587641077,0.0982888415745554,0.195668832424048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0346
"Sambar deer",4,"dist_str + ndvi_cv + elev + BB",514.81,2.22,0.131531117338117,-227.899750537124,29.503856166508,"Spatial",7281.27527788744,7750.66078809074,9391.63170493294,10713.0469948423,12393.5706042138,15979.3039063302,17642.9236129398,-1.34950135831954,-1.26074957888223,-1.14732400613091,-0.923594680718106,-0.679782101843844,-0.443237792772064,-0.197852320304563,-0.0694928143327952,0.012149833965132,-0.810131319516995,-0.68753029456731,-0.564048434749678,-0.378502406908928,-0.174880247155877,0.0133180659290408,0.173621704180356,0.279516381812586,0.384529680408305,-1.86269728429185,-1.79371883757164,-1.70012678993652,-1.53299604300772,-1.33755140410697,-1.13228676815989,-0.963700565558564,-0.864511058148896,-0.775724865896097,-2.60450650830176,-2.51833230532641,-2.3919400460044,-2.17659928721347,-1.97061348585326,-1.74394795384715,-1.57483273422306,-1.45246085588849,-1.36837474365924,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.75454792185783,-3.33529317022746,-2.92218594287106,-2.2837172882971,-1.601109913593,-0.967218340811553,-0.498531218013435,-0.285313349136058,-0.145852598066098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0242
"Sambar deer",5,"dist_str + ndvi_cv + elev + slope + BB",517.54,4.95,0.033624510191322,-228.842006749979,29.9255881400116,"Spatial",7262.87520722877,7678.93495988075,9283.81483792533,10615.0170747596,12295.694545609,16730.0404260351,18674.0525407232,-1.58129685787039,-1.43791861896295,-1.28498461988379,-1.06015517994424,-0.807069655202276,-0.544400455077461,-0.310694901648532,-0.175388491742152,-0.077761241763203,-0.871101074518983,-0.724942678822566,-0.593367867906968,-0.390441976785555,-0.163197320029645,0.068020042798966,0.275794967714077,0.392297441829038,0.484495362504055,-1.93037282083676,-1.81545052910856,-1.70341773393497,-1.51685933387677,-1.33604078340775,-1.13107881466884,-0.955994830858267,-0.857613524726138,-0.76279039096064,-2.82603319974794,-2.72430809004657,-2.60344764276406,-2.41296992724,-2.19995689946616,-1.89163239918967,-1.63042376728694,-1.51125422357589,-1.42268432040077,-0.727471093432545,-0.624608351679387,-0.493748847541873,-0.290386890183043,-0.0677965529831296,0.127543413407724,0.316032455465969,0.41316379217291,0.523916127588471,-3.49832476192177,-3.13249386933304,-2.78170910954875,-2.19637802998504,-1.54327484992577,-0.88357414252184,-0.423236222004494,-0.227895168316484,-0.0647853318791638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0062
"Sambar deer",6,"ndvi_cv + elev + BB",568.2,55.61,3.3441439084994e-13,-270.529283140628,13.5722072211835,"NoSpatial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Sambar deer",7,"dist_str + ndvi_cv + elev + BB + DD",568.33,55.74,3.13229978190829e-13,-267.844259436061,16.3226741655299,"NoSpatial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Sambar deer",8,"dist_str + ndvi_cv + elev + BB",568.57,55.98,2.78355079966395e-13,-268.268582760173,16.0163909520154,"NoSpatial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Sambar deer",9,"ndvi_cv + elev + BB + DD",568.9,56.3,2.36599782303044e-13,-269.993434068115,14.4540671773811,"NoSpatial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Sambar deer",10,"dist_str + ndvi_cv + elev + slope + BB",570.36,57.77,1.14008947656736e-13,-268.004467626401,17.1731267170023,"NoSpatial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Wild boar",1,"slope",332.19,0,0.527299772454403,-146.797159446255,19.2994080109712,"Spatial",3277.24623087957,3564.03643864211,4709.87189508451,5794.28405632539,7247.95583692891,10804.8269045188,12323.5962604421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0733
"Wild boar",2,"slope + BB",332.87,0.68,0.375071294236856,-145.913647299782,20.5235732465862,"Spatial",3350.1115574863,3679.81003107133,4820.98400945336,6003.60755093841,7581.07547175857,11378.4427032708,13756.4885872479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0128809058704,-0.91259801086114,-0.782218876610873,-0.601154202200537,-0.396066155426385,-0.203417701939019,-0.0410633506096096,0.0558230076331603,0.122512365839606,-0.0754060467268218,0.0193338438641024,0.125984842170181,0.283653025562936,0.464277411215145,0.642877309369766,0.794874454934133,0.8875130521169,0.959046166491847,-2.81233794428523,-2.30225951352859,-1.78484299794071,-0.937451213366498,-0.174854377028755,0.178439209181664,0.388806147212418,0.503394728599096,0.627855663708312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0522
"Wild boar",3,"elev + slope + BB",337.38,5.18,0.0394897694737851,-153.188759596992,15.4995354375441,"Spatial",3037.18891853692,3293.67862550823,4299.35136312034,5217.26205981397,6359.57565037495,8909.96932796808,10173.1792994626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05951257152097,-0.944317000850168,-0.789893600253895,-0.565126322728015,-0.349297835104157,-0.15904415901937,0.0358013295021357,0.142174404628639,0.220686329151121,0.0729388783373534,0.138394552291819,0.225271199617174,0.368041965771611,0.523045135419848,0.671640151913342,0.801623766134992,0.885617249665879,0.954274898439327,-3.16366407251763,-2.82334382109726,-2.41137054263746,-1.72584487061873,-0.954580988543987,-0.299268569317543,0.0159521508328393,0.152811535460503,0.265880014920654,-0.707553869480191,-0.635020247701789,-0.523949011571024,-0.360106508957346,-0.169556403292417,-0.00761295319598796,0.140020658213017,0.226034483497675,0.293283203179064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0055
"Wild boar",4,"ndvi_cv + slope + BB",337.4,5.2,0.0391038457912508,-148.263419550393,20.4346963018526,"Spatial",3512.9161606736,3885.41564215528,5327.64268779055,6732.96747534265,8648.56189421431,12884.4449668347,14583.7135428047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.80709664378682,-0.721641693553276,-0.632199424548224,-0.466433305430148,-0.288019818112122,-0.13098039803209,-0.000366289077423939,0.0943533661318576,0.167590288855053,-0.0645914119782314,0.0275361451386693,0.131562691787033,0.289637106631098,0.463064587969031,0.626096275237164,0.788985012264189,0.885633404359464,0.97012552046481,-2.88790169507609,-2.39438041691623,-1.90529130376502,-0.999609977500735,-0.000130245240875126,1.00539693222364,1.87424018277399,2.32998760460554,2.7464250956945,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.97622321138458,-2.51854613281267,-1.94612617358457,-1.00747533177,0.0429586940263023,1.03914070176388,1.91862331116014,2.48167687028941,2.97071695454653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0054
"Wild boar",5,"slope + BB",341.05,8.85,0.00630395155115299,-162.092312816215,8.43084718890546,"NoSpatial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e-04
"Wild boar",6,"BB",342.04,9.85,0.00383414829021685,-164.427166854083,6.59322249659645,"Spatial",3023.3364560905,3175.7566684238,3728.15201999178,4149.05215834903,4617.66188909342,5396.36828244825,5640.2506378978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.915788566055987,-0.822696416180714,-0.733026678646,-0.5627237166716,-0.390079045869681,-0.232087236120304,-0.106333351059323,-0.0435629057653906,0.00984330643486633,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.13092134931304,-2.78070269154866,-2.37751824442419,-1.7412187103507,-1.08346389337064,-0.492889421544761,-0.0973294587326572,0.062832390325314,0.176398456642942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-04
