grid_id,dist_ranger,dist_salt,dist_vill,dist_str,slope_var,ndvi_cv
1298,7000,0,24207.4,0,12.849,0.104
1299,7071.07,0,23600.8,1000,12.258,0.115
1300,7280.11,1000,23021.7,1414.21,33.927,0.115
1301,7615.77,2000,22472.2,2236.07,24.348,0.12
1302,8062.26,2828.43,21954.5,2000,27.238,0.123
1303,8602.33,3162.28,21470.9,1414.21,47.299,0.103
1304,9219.54,2828.43,21023.8,1000,10.722,0.129
1305,9899.5,2000,20615.5,0,18.532,0.123
1306,10630.1,1000,20248.5,0,45.505,0.114
1307,11401.8,0,19924.9,0,40.219,0.079
1308,12206.6,1000,19646.9,0,21.899,0.068
1309,13038.4,1414.21,19416.5,0,21.897,0.084
1310,13892.4,1000,19235.4,1000,22.925,0.099
1311,14764.8,0,19105,2000,40.563,0.069
1312,15620.5,1000,19026.3,2828.43,40.487,0.059
1313,14866.1,2000,18868,3162.28,58.131,0.044
1314,14142.1,2236.07,18027.8,3605.55,47.928,0.01
1315,13341.7,1414.21,17204.7,2828.43,28.145,0.023
1316,12369.3,1000,16401.2,2000,44.777,0.028
1317,11401.8,1414.21,15620.5,1000,29.781,0.038
1318,10440.3,2236.07,14866.1,0,27.011,0.048
1319,9486.83,3162.28,14142.1,0,21.512,0.042
1320,8544,3605.55,13453.6,1000,31.21,0.052
1321,7615.77,2828.43,12806.2,2000,23.559,0.032
1322,6708.2,2236.07,12206.6,3000,42.389,0.02
1323,5830.95,1414.21,11661.9,4000,66.931,0.038
1324,5000,1000,11180.3,3162.28,68.52,0.069
1325,4242.64,1414.21,10770.3,2236.07,60.07,0.088
1326,3605.55,1000,10440.3,1414.21,23.611,0.099
1327,3162.28,1000,10198,1000,12.911,0.111
1328,3000,0,10049.9,1414.21,60.235,0.134
1329,3000,1000,10000,2000,60.349,0.132
1330,3162.28,2000,10049.9,2000,16.866,0.158
1331,3605.55,2236.07,10049.9,2236.07,22.207,0.194
1332,12369.3,3162.28,33600.6,11000,68.054,0.036
1333,12165.5,2236.07,32802.4,10000,57.45,0.046
1334,12041.6,1414.21,32015.6,9000,39.126,0.034
1335,12000,1000,31241,8000,44.358,0.043
1336,11313.7,1414.21,30479.5,7000,17.686,0.036
1337,10630.1,2236.07,29732.1,6000,32.513,0.054
1338,10000,3162.28,29000,5000,42.39,0.082
1339,9433.98,4123.11,28284.3,4000,37.324,0.091
1340,8944.27,3162.28,27586.2,3000,69.388,0.122
1341,8544,2236.07,26907.2,2000,28.998,0.115
1342,8246.21,1414.21,26248.8,1000,25.467,0.096
1343,8062.26,1000,25612.5,0,4.479,0.094
1344,8000,0,25000,0,6.835,0.092
1345,8062.26,1000,24413.1,1000,41.42,0.106
1346,8246.21,1000,23853.7,1414.21,21.181,0.117
1347,8544,1414.21,23323.8,1414.21,3.178,0.122
1348,8944.27,2000,22825.4,1000,21.735,0.119
1349,9433.98,2236.07,22360.7,1000,40.871,0.109
1350,10000,2236.07,21931.7,0,6.163,0.128
1351,10630.1,1414.21,21540.7,0,14.889,0.124
1352,11313.7,1000,21189.6,0,13.993,0.113
1353,12041.6,1000,20880.6,1000,17.171,0.109
1354,12806.2,1414.21,20615.5,1000,33.215,0.097
1355,13601.5,1000,20396.1,1000,24.934,0.083
1356,14422.2,0,20223.7,1414.21,14.499,0.071
1357,15264.3,1000,20099.8,2236.07,17.528,0.037
1358,15000,1414.21,20025,3162.28,33.379,0.049
1359,14212.7,2236.07,19416.5,4123.11,47.5,0.033
1360,13453.6,2000,18601.1,4123.11,38.227,0.024
1361,12727.9,1000,17804.5,3162.28,38.473,0.02
1362,12041.6,0,17029.4,2236.07,40.306,0.015
1363,11401.8,1000,16278.8,1414.21,29.11,0.034
1364,10770.3,2000,15556.3,1000,18.686,0.055
1365,9848.86,3000,14866.1,0,21.146,0.047
1366,8944.27,3162.28,14212.7,1000,23.903,0.053
1367,8062.26,2236.07,13601.5,2000,44.867,0.049
1368,7211.1,1414.21,13038.4,3000,47.663,0.074
1369,6324.56,1000,12530,4000,55.366,0.058
1370,5385.17,0,12083,3605.55,43.89,0.077
1371,4472.14,1000,11704.7,2828.43,43.918,0.088
1372,3605.55,0,11401.8,2236.07,30.307,0.117
1373,2828.43,0,11180.3,2000,24.202,0.121
1374,2236.07,1000,11045.4,1414.21,17.31,0.148
1375,2000,1414.21,11000,1000,30.549,0.139
1376,2236.07,1000,11045.4,1000,39.712,0.14
1377,2828.43,1414.21,11045.4,1414.21,16.569,0.188
1378,11180.3,2828.43,33421.6,10049.9,62.473,0.056
1379,11045.4,2236.07,32649.7,9055.38,51.635,0.04
1380,11000,2000,31890.4,8062.26,78.991,0.041
1381,11045.4,2236.07,31144.8,7071.07,22.845,0.038
1382,11180.3,2828.43,30413.8,6082.76,42.535,0.053
1383,10816.7,3605.55,29698.5,5099.02,44.801,0.082
1384,10295.6,4000,29000,4123.11,53.974,0.103
1385,9848.86,3000,28319.6,3162.28,44.421,0.104
1386,9486.83,2000,27658.6,2236.07,34.455,0.124
1387,9219.54,1000,27018.5,1414.21,17.056,0.123
1388,9055.38,0,26400.8,1000,6.928,0.113
1389,9000,1000,25807,0,14.641,0.107
1390,9055.38,1000,25238.9,0,48.015,0.105
1391,9219.54,0,24698.2,1000,14.757,0.129
1392,9486.83,1000,24186.8,1000,10.84,0.122
1393,9848.86,1000,23706.5,0,11.42,0.124
1394,10295.6,1414.21,23259.4,1000,5.398,0.126
1395,10816.7,2000,22847.3,0,42.915,0.122
1396,11401.8,1000,22472.2,0,8.415,0.13
1397,12041.6,0,22135.9,1000,11.151,0.109
1398,12727.9,1000,21840.3,1414.21,17.554,0.106
1399,13453.6,2000,21587,2000,23.525,0.09
1400,14212.7,1414.21,21377.6,2000,32.061,0.062
1401,15000,1000,21213.2,2236.07,6.516,0.062
1402,15264.3,1414.21,21095,2828.43,18.37,0.061
1403,14422.2,2236.07,20248.5,3605.55,27.494,0.059
1404,13601.5,2828.43,19416.5,4472.14,45.452,0.038
1405,12806.2,2236.07,18601.1,4472.14,28.922,0.039
1406,12041.6,1414.21,17804.5,3605.55,30.005,0.037
1407,11313.7,1000,17029.4,2828.43,35.463,0.03
1408,10630.1,1414.21,16278.8,2236.07,28.21,0.044
1409,10000,2236.07,15556.3,1414.21,22.57,0.046
1410,9433.98,3162.28,14866.1,1000,29.637,0.067
1411,8944.27,3000,14212.7,1414.21,23.507,0.05
1412,8062.26,2000,13601.5,2236.07,24.151,0.037
1413,7071.07,1000,13038.4,3162.28,39.454,0.046
1414,6082.76,0,12530,4123.11,29.803,0.063
1415,5099.02,1000,12083,4242.64,46.572,0.076
1416,4123.11,1000,11704.7,3605.55,59.695,0.07
1417,3162.28,0,11401.8,3000,28.753,0.103
1418,2236.07,1000,11180.3,2000,20.968,0.16
1419,1414.21,0,11045.4,1000,17.367,0.155
1420,1000,1000,11000,0,10.941,0.179
1421,1414.21,0,11045.4,0,8.654,0.185
1422,2236.07,1000,11180.3,1000,6.571,0.161
1423,10198,3605.55,34058.8,10198,44.121,0.061
1424,10049.9,3162.28,33301.7,9219.54,54.291,0.041
1425,10000,3000,32557.6,8246.21,50.488,0.05
1426,10049.9,3162.28,31827.7,7280.11,18.949,0.042
1427,10198,3605.55,31112.7,6324.56,62.797,0.048
1428,10440.3,4242.64,30413.8,5385.17,49.434,0.074
1429,10770.3,4123.11,29732.1,4472.14,37.411,0.085
1430,10770.3,3162.28,29068.9,3605.55,29.588,0.113
1431,10440.3,2236.07,28425.3,2828.43,25.62,0.121
1432,10198,1414.21,27802.9,2236.07,11.238,0.127
1433,10049.9,1000,27202.9,1414.21,1.946,0.112
1434,10000,1414.21,26627.1,1000,12.531,0.106
1435,10049.9,1414.21,26076.8,0,33.623,0.109
1436,10198,1000,25553.9,1000,12.851,0.116
1437,10440.3,1000,25059.9,0,22.044,0.121
1438,10770.3,0,24596.7,0,22.379,0.127
1439,11180.3,1000,24166.1,0,10.564,0.108
1440,11661.9,2000,23769.7,0,39.922,0.106
1441,12206.6,1414.21,23409.4,0,9.765,0.117
1442,12806.2,1000,23086.8,0,19.081,0.11
1443,13453.6,1414.21,22803.5,1000,9.262,0.124
1444,14142.1,2236.07,22561,2000,33.281,0.107
1445,14866.1,2236.07,22360.7,2828.43,29.017,0.07
1446,15620.5,2000,21470.9,3162.28,11.744,0.072
1447,14764.8,2236.07,20591.3,3605.55,37.535,0.067
1448,13892.4,2828.43,19723.1,4242.64,47.71,0.078
1449,13038.4,3605.55,18868,5000,46.91,0.047
1450,12206.6,2828.43,18027.8,5000,46.113,0.055
1451,11401.8,2236.07,17204.7,4242.64,39.119,0.06
1452,10630.1,2000,16401.2,3605.55,58.122,0.044
1453,9899.5,2236.07,15620.5,2828.43,44.012,0.035
1454,9219.54,2828.43,14866.1,2236.07,22.328,0.036
1455,8602.33,3605.55,14142.1,2000,36.018,0.037
1456,8062.26,3162.28,13453.6,2236.07,36.918,0.062
1457,7615.77,2236.07,12806.2,2828.43,28.677,0.054
1458,7000,1414.21,12206.6,3605.55,40.796,0.051
1459,6000,1000,11661.9,4472.14,50.11,0.069
1460,5000,1000,11180.3,5000,49.119,0.062
1461,4000,0,10770.3,4123.11,28.666,0.076
1462,3000,0,10440.3,3162.28,28.551,0.106
1463,2000,1000,10198,2236.07,20.461,0.133
1464,1000,1000,10049.9,1414.21,14.379,0.142
1465,0,1000,10000,1000,12.027,0.17
1466,1000,1000,10049.9,1000,12.308,0.177
1467,9219.54,4472.14,34713.1,10440.3,32.761,0.037
1468,9055.38,4123.11,33970.6,9486.83,50.732,0.052
1469,9000,4000,33241.5,8544,38.032,0.047
1470,9055.38,4123.11,32526.9,7615.77,34.339,0.056
1471,9219.54,4472.14,31827.7,6708.2,46.58,0.063
1472,9486.83,5000,31144.8,5830.95,34.279,0.075
1473,9848.86,4242.64,30479.5,5000,28.371,0.089
1474,10295.6,3605.55,29832.9,4242.64,31.96,0.123
1475,10816.7,2828.43,29206.2,3605.55,39.748,0.139
1476,11180.3,2236.07,28600.7,2828.43,10.678,0.135
1477,11045.4,2000,28017.9,2000,3.588,0.12
1478,11000,1414.21,27459.1,1000,12.621,0.131
1479,11045.4,1000,26925.8,0,19.501,0.142
1480,11000,0,26419.7,0,19.33,0.131
1481,11045.4,1000,25942.2,0,15.762,0.151
1482,11180.3,1000,25495.1,1000,8.119,0.152
1483,11401.8,1414.21,25079.9,1000,5.771,0.156
1484,11704.7,2236.07,24698.2,0,14.72,0.147
1485,12083,2000,24351.6,0,29.651,0.152
1486,12530,2000,24041.6,0,24.679,0.123
1487,13038.4,2236.07,23769.7,1000,30.693,0.14
1488,13601.5,2828.43,22847.3,1414.21,28.767,0.128
1489,14212.7,3162.28,21931.7,2236.07,29.643,0.084
1490,14866.1,3000,21023.8,3162.28,13.626,0.095
1491,14317.8,3162.28,20124.6,4123.11,30.358,0.078
1492,13416.4,3605.55,19235.4,5000,47.226,0.069
1493,12530,4242.64,18357.6,5656.85,38.908,0.059
1494,11661.9,3605.55,17492.9,5656.85,34.471,0.059
1495,10816.7,3162.28,16643.3,5000,33.056,0.062
1496,10000,3000,15811.4,4242.64,32.934,0.048
1497,9219.54,3162.28,15000,3605.55,39.415,0.025
1498,8485.28,3605.55,14212.7,3162.28,32.297,0.05
1499,7810.25,4242.64,13453.6,3000,32.347,0.041
1500,7211.1,3605.55,12727.9,3162.28,27.471,0.05
1501,6708.2,2828.43,12041.6,3605.55,39.8,0.055
1502,6324.56,2236.07,11401.8,4242.64,34.115,0.061
1503,6082.76,2000,10816.7,5000,40.677,0.075
1504,5099.02,1414.21,10295.6,5099.02,16.677,0.072
1505,4123.11,1000,9848.86,4472.14,46.54,0.112
1506,3162.28,1000,9486.83,3605.55,39.926,0.129
1507,2236.07,0,9219.54,2828.43,31.988,0.144
1508,1414.21,1000,9055.38,2236.07,14.576,0.175
1509,1000,0,9000,2000,16.127,0.192
1510,1414.21,1000,9055.38,2000,25.081,0.193
1511,8246.21,5385.17,35383.6,10770.3,24.003,0.07
1512,8062.26,5099.02,34655.4,9848.86,37.496,0.062
1513,8000,5000,33941.1,8944.27,44.436,0.042
1514,8062.26,5099.02,33241.5,8062.26,52.983,0.044
1515,8246.21,5385.17,32557.6,7211.1,75.804,0.05
1516,8544,4472.14,31890.4,6403.12,55.208,0.083
1517,8944.27,3605.55,31241,5656.85,33.035,0.086
1518,9433.98,2828.43,30610.5,5000,49.013,0.119
1519,10000,2236.07,30000,4123.11,49.069,0.134
1520,10630.1,2000,29410.9,3162.28,17.147,0.119
1521,10440.3,2000,28844.4,2236.07,3.208,0.12
1522,10198,1000,28301.9,1414.21,7.908,0.122
1523,10049.9,0,27784.9,1000,11.072,0.132
1524,10000,1000,27294.7,0,19.699,0.121
1525,10049.9,1414.21,26832.8,1000,6.307,0.132
1526,10198,2000,26400.8,1414.21,9.399,0.12
1527,10440.3,2236.07,26000,1414.21,13.605,0.117
1528,10770.3,1414.21,25632,1000,27.686,0.134
1529,11180.3,1000,25298.2,1000,53.831,0.13
1530,11661.9,1414.21,24351.6,0,15.54,0.124
1531,12206.6,2236.07,23409.4,0,50.94,0.117
1532,12806.2,3162.28,22472.2,1000,25.8,0.116
1533,13453.6,4123.11,21540.7,2000,35.005,0.08
1534,14142.1,4000,20615.5,2828.43,25.131,0.073
1535,13928.4,4123.11,19697.7,3605.55,51.999,0.069
1536,13000,4123.11,18788.3,4472.14,40.953,0.06
1537,12083,4000,17888.5,5385.17,37.016,0.051
1538,11180.3,4123.11,17000,6324.56,10.056,0.048
1539,10295.6,4123.11,16124.5,5656.85,22.917,0.046
1540,9433.98,4000,15264.3,5000,36.868,0.045
1541,8602.33,4123.11,14422.2,4472.14,54.364,0.035
1542,7810.25,4472.14,13601.5,4123.11,24.693,0.035
1543,7071.07,3605.55,12806.2,4000,21.811,0.049
1544,6403.12,2828.43,12041.6,4123.11,34.322,0.033
1545,5830.95,2236.07,11313.7,4472.14,84.304,0.032
1546,5385.17,1414.21,10630.1,4123.11,29.811,0.06
1547,5099.02,1000,10000,4000,33.597,0.043
1548,5000,1414.21,9433.98,4123.11,41.282,0.038
1549,4472.14,2000,8944.27,4472.14,37.949,0.099
1550,3605.55,1414.21,8544,4242.64,29.054,0.112
1551,2828.43,1000,8246.21,3605.55,34.632,0.108
1552,2236.07,1414.21,8062.26,3162.28,23.79,0.122
1553,2000,1000,8000,3000,29.382,0.119
1554,2236.07,1414.21,8062.26,3000,32.279,0.14
1555,7071.07,6082.76,35355.3,10295.6,29.329,0.052
1556,7000,6000,34655.4,9433.98,46.971,0.044
1557,7071.07,6082.76,33970.6,8602.33,54.094,0.034
1558,7280.11,5099.02,33301.7,7810.25,59.314,0.042
1559,7615.77,4123.11,32649.7,7071.07,41.4,0.071
1560,8062.26,3162.28,32015.6,6324.56,58.732,0.08
1561,8602.33,2236.07,31400.6,5385.17,34.254,0.108
1562,9219.54,1414.21,30805.8,4472.14,55.961,0.124
1563,9848.86,1000,30232.4,3605.55,28.685,0.134
1564,9486.83,1414.21,29681.6,2828.43,6.086,0.112
1565,9219.54,1414.21,29154.8,2000,6.38,0.12
1566,9055.38,1000,28653.1,1000,9.239,0.113
1567,9000,1414.21,28178,0,15.208,0.118
1568,9055.38,1000,27730.8,1000,16.291,0.125
1569,9219.54,1414.21,27313,2000,9.074,0.117
1570,9486.83,1414.21,26925.8,2236.07,43.418,0.115
1571,9848.86,1000,25961.5,2000,43.788,0.123
1572,10295.6,0,25000,1000,37.193,0.11
1573,10816.7,1000,24041.6,0,44.435,0.121
1574,11401.8,2000,23086.8,0,24.69,0.104
1575,12041.6,3000,22135.9,1000,24.657,0.108
1576,12727.9,4000,21189.6,1414.21,57.503,0.077
1577,13453.6,4000,20248.5,2236.07,30.14,0.072
1578,13601.5,3605.55,19313.2,3162.28,36.606,0.074
1579,12649.1,3162.28,18384.8,4123.11,35.334,0.059
1580,11704.7,3000,17464.2,5000,17.792,0.057
1581,10770.3,3162.28,16552.9,5830.95,69.152,0.061
1582,9848.86,3605.55,15652.5,6403.12,51.497,0.059
1583,8944.27,4242.64,14764.8,5830.95,55.619,0.053
1584,8062.26,5000,13892.4,5385.17,38.826,0.045
1585,7211.1,4123.11,13038.4,5099.02,22.626,0.043
1586,6403.12,3162.28,12206.6,5000,37.507,0.035
1587,5656.85,2236.07,11401.8,4242.64,36.46,0.018
1588,5000,1414.21,10630.1,3605.55,96.057,0.032
1589,4472.14,1000,9899.5,3162.28,82.491,0.051
1590,4123.11,0,9219.54,3000,75.314,0.055
1591,4000,1000,8602.33,3162.28,45.143,0.038
1592,4123.11,1000,8062.26,3605.55,35.962,0.097
1593,4242.64,1414.21,7615.77,4242.64,49.34,0.113
1594,3605.55,2000,7280.11,4472.14,29.684,0.096
1595,3162.28,1000,7071.07,4123.11,45.364,0.106
1596,3000,0,7000,4000,35.762,0.118
1597,3162.28,1000,7071.07,4000,39.968,0.127
1598,3605.55,2000,7280.11,4123.11,20.651,0.142
1599,6000,7000,35383.6,10000,18.151,0.026
1600,6082.76,6000,34713.1,9219.54,43.957,0.021
1601,6324.56,5000,34058.8,8485.28,65.274,0.032
1602,6708.2,4000,33421.6,7615.77,38.788,0.066
1603,7211.1,3000,32802.4,6708.2,60,0.084
1604,7810.25,2000,32202.5,5830.95,37.406,0.114
1605,8485.28,1000,31622.8,5000,32.86,0.137
1606,8944.27,0,31064.4,4000,25.078,0.132
1607,8544,1000,30528.7,3000,5.149,0.121
1608,8246.21,1414.21,30016.7,2000,14.851,0.137
1609,8062.26,1000,29529.6,1000,13.092,0.118
1610,8000,1000,29068.9,0,14.491,0.112
1611,8062.26,0,28635.6,1000,4.194,0.118
1612,8246.21,1000,27658.6,1414.21,22.708,0.108
1613,8544,1000,26683.3,2236.07,47.064,0.118
1614,8944.27,0,25709.9,2000,58.416,0.112
1615,9433.98,1000,24738.6,1000,47.641,0.111
1616,10000,1414.21,23769.7,0,68.395,0.117
1617,10630.1,2236.07,22803.5,0,54.404,0.107
1618,11313.7,3162.28,21840.3,0,36.577,0.109
1619,12041.6,3162.28,20880.6,1000,66.808,0.072
1620,12806.2,3000,19924.9,2000,47.926,0.082
1621,13341.7,2828.43,18973.7,2828.43,29.646,0.082
1622,12369.3,2236.07,18027.8,3605.55,17.939,0.072
1623,11401.8,2000,17088,4472.14,11.509,0.063
1624,10440.3,2236.07,16155.5,5385.17,50.313,0.062
1625,9486.83,2828.43,15231.5,6324.56,48.478,0.046
1626,8544,3605.55,14317.8,6708.2,53.742,0.043
1627,7615.77,4472.14,13416.4,6324.56,30.319,0.049
1628,6708.2,4000,12530,5385.17,42.353,0.068
1629,5830.95,3000,11661.9,4472.14,93.222,0.071
1630,5000,2000,10816.7,3605.55,67.499,0.018
1631,4242.64,1000,10000,2828.43,69.983,0.026
1632,3605.55,0,9219.54,2236.07,49.091,0.084
1633,3162.28,1000,8485.28,2000,62.639,0.071
1634,3000,0,7810.25,2236.07,72.116,0.05
1635,3162.28,0,7211.1,2828.43,40.112,0.09
1636,3605.55,1000,6708.2,3605.55,66.042,0.053
1637,4242.64,2000,6324.56,4242.64,26.819,0.094
1638,4123.11,1414.21,6082.76,5000,63.7,0.112
1639,4000,1000,6000,5000,57.381,0.124
1640,4123.11,1414.21,6082.76,5000,37.15,0.123
1641,4472.14,2000,6324.56,5099.02,31.627,0.155
1642,5000,7071.07,36124.8,10630.1,7.261,0.013
1643,5099.02,6082.76,35468.3,9848.86,67.59,0.026
1644,5385.17,5099.02,34828.1,8944.27,91.896,0.043
1645,5830.95,4123.11,34205.3,8000,38.726,0.065
1646,6403.12,3162.28,33600.6,7000,37.076,0.096
1647,7071.07,2236.07,33015.1,6000,50.08,0.126
1648,7810.25,1414.21,32450,5000,41.467,0.151
1649,8062.26,1000,31906.1,4000,18.068,0.134
1650,7615.77,1414.21,31384.7,3000,20.198,0.142
1651,7280.11,1000,30886.9,2000,21.257,0.136
1652,7071.07,0,30413.8,1000,5.528,0.131
1653,7000,1000,29427.9,0,5.54,0.118
1654,7071.07,1000,28442.9,0,3.526,0.109
1655,7280.11,1414.21,27459.1,1000,5.014,0.111
1656,7615.77,1414.21,26476.4,2000,27.179,0.112
1657,8062.26,1000,25495.1,2236.07,47.285,0.086
1658,8602.33,1414.21,24515.3,1414.21,32.528,0.092
1659,9219.54,2236.07,23537.2,1000,22.234,0.099
1660,9899.5,2828.43,22561,0,39.261,0.1
1661,10630.1,2828.43,21587,0,87.553,0.106
1662,11401.8,2236.07,20615.5,1000,53.908,0.091
1663,12206.6,2000,19646.9,1414.21,31.615,0.108
1664,13038.4,2236.07,18681.5,2236.07,18.484,0.119
1665,12165.5,1414.21,17720,3162.28,16.743,0.088
1666,11180.3,1000,16763.1,4123.11,29.814,0.052
1667,10198,1414.21,15811.4,5099.02,27.448,0.073
1668,9219.54,2236.07,14866.1,6082.76,33.582,0.039
1669,8246.21,3162.28,13928.4,7071.07,19.562,0.045
1670,7280.11,4123.11,13000,6082.76,16.719,0.041
1671,6324.56,3605.55,12083,5099.02,60.971,0.066
1672,5385.17,2828.43,11180.3,4123.11,70.161,0.077
1673,4472.14,2236.07,10295.6,3162.28,41.872,0.026
1674,3605.55,1414.21,9433.98,2236.07,94.206,0.03
1675,2828.43,1000,8602.33,1414.21,106.257,0.119
1676,2236.07,1000,7810.25,1000,61.115,0.134
1677,2000,1000,7071.07,1414.21,59.107,0.059
1678,2236.07,1000,6403.12,2236.07,49.195,0.044
1679,2828.43,1414.21,5830.95,2828.43,47.331,0.049
1680,5099.02,1414.21,5099.02,6000,18.043,0.108
1681,5385.17,1000,5385.17,6082.76,24.04,0.139
1682,4000,7000,36878.2,11000,19.451,0.025
1683,4123.11,6000,36235.3,10000,41.731,0.026
1684,4472.14,5000,35609,9000,57.399,0.039
1685,5000,4000,35000,8000,63.886,0.084
1686,5656.85,3000,34409.3,7000,55.278,0.1
1687,6403.12,2000,33837.8,6000,40.331,0.126
1688,7211.1,1000,33286.6,5000,35.39,0.128
1689,7211.1,0,32756.7,4000,27.625,0.127
1690,6708.2,1000,32249,3000,15.185,0.107
1691,6324.56,1414.21,31257,2000,7.773,0.121
1692,6082.76,1000,30265.5,1000,7.021,0.141
1693,6000,1414.21,29274.6,0,7.882,0.13
1694,6082.76,1000,28284.3,0,9.251,0.118
1695,6324.56,1000,27294.7,1000,18.794,0.137
1696,6708.2,1414.21,26305.9,2000,14.124,0.118
1697,7211.1,2000,25318,2828.43,24.534,0.104
1698,7810.25,2236.07,24331.1,2236.07,25.619,0.1
1699,8485.28,2000,23345.2,1414.21,29.145,0.089
1700,9219.54,2236.07,22360.7,1000,24.347,0.096
1701,10000,2236.07,21377.6,0,77.107,0.098
1702,10816.7,1414.21,20396.1,0,44.811,0.087
1703,11661.9,1000,19416.5,1000,12.548,0.131
1704,12530,1414.21,18439.1,2000,16.883,0.128
1705,12041.6,1000,17464.2,3000,15.314,0.102
1706,11045.4,0,16492.4,4000,39.151,0.066
1707,10049.9,1000,15524.2,5000,42.064,0.062
1708,9055.38,2000,14560.2,6000,36.253,0.041
1709,8062.26,3000,13601.5,7000,38.016,0.044
1710,7071.07,4000,12649.1,6000,25.834,0.022
1711,6082.76,3162.28,11704.7,5000,30.73,0.038
1712,5099.02,2236.07,10770.3,4000,63.45,0.053
1713,4123.11,1414.21,9848.86,3000,33.698,0.03
1714,3162.28,1000,8944.27,2000,81.651,0.025
1715,2236.07,0,8062.26,1000,100.166,0.131
1716,1414.21,0,7211.1,0,40.282,0.093
1717,1000,1000,6403.12,1000,39.418,0.1
1718,1414.21,1414.21,5656.85,1414.21,51.183,0.098
1719,2236.07,1000,5000,2236.07,55.412,0.095
1720,3000,7000,37643.1,11000,19.121,0.016
1721,3162.28,6000,37013.5,10000,22.523,0.018
1722,3605.55,5000,36400.6,9000,81.188,0.038
1723,4242.64,4000,35805,8000,46.32,0.069
1724,5000,3000,35227.8,7000,51.576,0.089
1725,5830.95,2000,34669.9,6000,47.187,0.137
1726,6708.2,1000,34132.1,5000,44.926,0.149
1727,6403.12,0,33136.1,4000,19.091,0.111
1728,5830.95,1000,32140.3,3000,6.174,0.106
1729,5385.17,1414.21,31144.8,2000,5.048,0.121
1730,5099.02,1000,30149.6,1000,2.929,0.119
1731,5000,1000,29154.8,0,6.407,0.096
1732,5099.02,0,28160.3,0,15.053,0.126
1733,5385.17,0,27166.2,1000,14.625,0.138
1734,5830.95,1000,26172.5,2000,18.059,0.117
1735,6403.12,2000,25179.4,3000,31.337,0.106
1736,7071.07,1414.21,24186.8,2828.43,43.317,0.088
1737,7810.25,1000,23194.8,2236.07,24.658,0.094
1738,8602.33,1414.21,22203.6,1414.21,15.771,0.092
1739,9433.98,2000,21213.2,1000,42.93,0.101
1740,10295.6,1000,20223.7,1000,27.115,0.094
1741,11180.3,0,19235.4,1414.21,16.113,0.139
1742,12083,1000,18248.3,2236.07,10.835,0.149
1743,12000,1000,17262.7,3162.28,19.402,0.121
1744,11000,1000,16278.8,4123.11,16.061,0.081
1745,10000,1414.21,15297.1,5099.02,39.641,0.071
1746,9000,2236.07,14317.8,6082.76,26.863,0.041
1747,8000,3162.28,13341.7,7000,28.178,0.052
1748,7000,4000,12369.3,6000,19.537,0.027
1749,6000,3000,11401.8,5000,28.142,0.03
1750,5000,2000,10440.3,4000,44.661,0.047
1751,4000,1000,9486.83,3000,39.515,0.038
1752,3000,0,8544,2000,29.726,0.024
1753,2000,1000,7615.77,1000,61.298,0.124
1754,1000,1000,6708.2,0,54.356,0.109
1755,0,1414.21,5830.95,0,33.422,0.094
1756,1000,1000,5000,1000,42.666,0.102
1757,2000,0,4242.64,2000,26.149,0.118
1758,2236.07,8062.26,39051.2,12000,62.139,0.027
1759,2000,7071.07,38418.7,11000,37.074,0.031
1760,2236.07,6082.76,37802.1,10000,17.949,0.025
1761,2828.43,5099.02,37202.2,9000,108.304,0.041
1762,3605.55,4123.11,36619.7,8000,47.232,0.056
1763,4472.14,3162.28,36055.5,7000,71.677,0.063
1764,5385.17,2236.07,35057.1,6000,47.525,0.121
1765,6324.56,1414.21,34058.8,5000,63.137,0.133
1766,5656.85,1000,33060.6,4000,52.854,0.126
1767,5000,1000,32062.4,3000,4.511,0.116
1768,4472.14,1000,31064.4,2000,3.404,0.142
1769,4123.11,0,30066.6,1000,2.596,0.119
1770,4000,0,29068.9,0,4.969,0.114
1771,4123.11,1000,28071.3,1000,6.744,0.142
1772,4472.14,1000,27074,1414.21,9.133,0.142
1773,5000,1414.21,26076.8,2236.07,16.271,0.116
1774,5656.85,2000,25079.9,3162.28,17.585,0.101
1775,6403.12,1000,24083.2,3605.55,65.242,0.108
1776,7211.1,0,23086.8,2828.43,28.653,0.094
1777,8062.26,1000,22090.7,2236.07,31.934,0.079
1778,8944.27,2000,21095,2000,27.722,0.097
1779,9848.86,1414.21,20099.8,2000,31.831,0.111
1780,10770.3,1000,19105,2236.07,8.36,0.122
1781,11704.7,1000,18110.8,2828.43,4.09,0.142
1782,12041.6,0,17117.2,3605.55,6.955,0.116
1783,11045.4,1000,16124.5,4472.14,14.631,0.097
1784,10049.9,2000,15132.7,5385.17,34.659,0.086
1785,9055.38,2828.43,14142.1,6324.56,26.408,0.071
1786,8062.26,3605.55,13152.9,7071.07,23.461,0.069
1787,7071.07,4123.11,12165.5,6082.76,27.785,0.055
1788,6082.76,3162.28,11180.3,5099.02,21.641,0.033
1789,5099.02,2236.07,10198,4123.11,31.241,0.042
1790,4123.11,1414.21,9219.54,3162.28,86.611,0.035
1791,3162.28,1000,8246.21,2236.07,53.276,0.034
1792,2236.07,0,7280.11,1414.21,39.005,0.023
1793,1414.21,1000,6324.56,1000,83.148,0.138
1794,1000,2000,5385.17,0,32.397,0.127
